Tm,3,"=""229.621""","=""""","=""""","=""""","=""""","=""43536.6""","=""20000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""229.743""","=""""","=""""","=""""","=""""","=""43513.5""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""230.464""","=""""","=""""","=""""","=""""","=""43377.4""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""230.482""","=""""","=""""","=""""","=""""","=""43374.0""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""230.503""","=""""","=""""","=""""","=""""","=""43370.0""","=""5000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""231.116""","=""""","=""""","=""""","=""""","=""43255.0""","=""20000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""231.272""","=""""","=""""","=""""","=""""","=""43225.8""","=""5000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""231.488""","=""""","=""""","=""""","=""""","=""43185.5""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""231.735""","=""""","=""""","=""""","=""""","=""43139.5""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.096""","=""""","=""""","=""""","=""""","=""43072.4""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.283""","=""""","=""""","=""""","=""""","=""43037.7""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.371""","=""""","=""""","=""""","=""""","=""43021.4""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.377""","=""""","=""""","=""""","=""""","=""43020.3""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.443""","=""""","=""""","=""""","=""""","=""43008.1""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.462""","=""""","=""""","=""""","=""""","=""43004.6""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.619""","=""""","=""""","=""""","=""""","=""42975.6""","=""5000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.702""","=""""","=""""","=""""","=""""","=""42960.2""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.725""","=""""","=""""","=""""","=""""","=""42956.0""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.850""","=""""","=""""","=""""","=""""","=""42932.9""","=""6000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""232.929""","=""""","=""""","=""""","=""""","=""42918.4""","=""6000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,2,"=""232.977""","=""""","=""""","=""""","=""""","=""42909.5""","=""120""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,3,"=""233.087""","=""""","=""""","=""""","=""""","=""42889.3""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""233.180""","=""""","=""""","=""""","=""""","=""42872.2""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""233.501""","=""""","=""""","=""""","=""""","=""42813.2""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""233.836""","=""""","=""""","=""""","=""""","=""42751.9""","=""1000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,2,"=""234.092""","=""""","=""""","=""""","=""""","=""42705.2""","=""70""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,3,"=""234.174""","=""""","=""""","=""""","=""""","=""42690.2""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""234.204""","=""""","=""""","=""""","=""""","=""42684.7""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""234.459""","=""""","=""""","=""""","=""""","=""42638.3""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""234.561""","=""""","=""""","=""""","=""""","=""42619.8""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""234.743""","=""""","=""""","=""""","=""""","=""42586.7""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""235.310""","=""""","=""""","=""""","=""""","=""42484.1""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""235.565""","=""""","=""""","=""""","=""""","=""42438.1""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""235.705""","=""""","=""""","=""""","=""""","=""42412.9""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""236.123""","=""""","=""""","=""""","=""""","=""42337.9""","=""1000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,2,"=""236.391""","=""""","=""""","=""""","=""""","=""42289.9""","=""120""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,3,"=""236.397""","=""""","=""""","=""""","=""""","=""42288.8""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,2,"=""236.596""","=""""","=""""","=""""","=""""","=""42253.2""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,2,"=""236.711""","=""""","=""""","=""""","=""""","=""42232.7""","=""160""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,3,"=""237.532""","=""""","=""""","=""""","=""""","=""42086.7""","=""1000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""237.583""","=""""","=""""","=""""","=""""","=""42077.7""","=""700""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,2,"=""238.368""","=""""","=""""","=""""","=""""","=""41939.1""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,2,"=""238.895""","=""""","=""""","=""""","=""""","=""41846.6""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
Tm,3,"=""238.952""","=""""","=""""","=""""","=""""","=""41836.7""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
Tm,3,"=""240.663""","=""""","=""""","=""""","=""""","=""41539.2""","=""4000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L587""",
