element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Si,12,"=""0.66877""","=""0.00013""","=""0.668965""","=""0.000004""","=""-0.00019""","=""14953000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14948470)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c7,L2304""",
Si,13,"=""""","=""""","=""0.66881809""","=""0.00000008""","=""""","=""14951748.7""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14951748.66)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
Si,12,"=""0.671921""","=""0.000018""","=""0.671860""","=""0.000004""","=""0.000061""","=""14882700""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14884043)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L20039c164,L2560c7,L2304,L1160,L21260""",
Si,12,"=""0.671921""","=""0.000018""","=""0.672061""","=""0.000004""","=""-0.000140""","=""14882700""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14879605)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L20039c164,L2560c7,L2304,L1160,L21260""",
Si,12,"=""""","=""""","=""0.672361""","=""0.000004""","=""""","=""14872960""","=""""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(15065027)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
Si,12,"=""""","=""""","=""0.672714""","=""0.000004""","=""""","=""14865150""","=""""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(15057217)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Si,12,"=""""","=""""","=""0.672731""","=""0.000004""","=""""","=""14864790""","=""""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(15065027)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Si,12,"=""""","=""""","=""0.673085""","=""0.000004""","=""""","=""14856980""","=""""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(15057217)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Si,12,"=""0.67393""","=""0.00015""","=""0.673862""","=""0.000005""","=""0.00007""","=""14838000""","=""*""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(15031890)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67393""","=""0.00015""","=""0.674234""","=""0.000005""","=""-0.00030""","=""14838000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(15031890)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67393""","=""0.00015""","=""0.674286""","=""0.000005""","=""-0.00036""","=""14838000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(15030740)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,13,"=""""","=""""","=""0.67402878""","=""0.00000007""","=""""","=""14836161.7""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14836161.71)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""""","=""""",
Si,12,"=""""","=""""","=""0.677946""","=""0.000004""","=""""","=""14750440""","=""""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(14942503)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Si,12,"=""""","=""""","=""0.678525""","=""0.000004""","=""""","=""14737850""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14737853)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678136""","=""0.000004""","=""0.00044""","=""14737000""","=""*""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(14938369)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678305""","=""0.000004""","=""0.00028""","=""14737000""","=""*""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(14934703)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678322""","=""0.000004""","=""0.00026""","=""14737000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(14942503)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678512""","=""0.000004""","=""0.00007""","=""14737000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(14938369)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678681""","=""0.000004""","=""-0.00010""","=""14737000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(14934703)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678779""","=""0.000004""","=""-0.00020""","=""14737000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14732346)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.67858""","=""0.00016""","=""0.678879""","=""0.000004""","=""-0.00030""","=""14737000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(14730168)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c7,L2304,L1160""",
Si,12,"=""0.68990""","=""0.00040""","=""0.690168""","=""0.000006""","=""-0.00027""","=""14495000""","=""*""","=""""","=""""","=""""","=""""",,"=""[192063.4]""","=""(14681290)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""L22456,L21260""",
Si,12,"=""0.68990""","=""0.00040""","=""0.690558""","=""0.000006""","=""-0.00066""","=""14495000""","=""*""","=""""","=""""","=""""","=""""",,"=""[200241.5]""","=""(14681290)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L21260""",
Si,14,"=""""","=""""","=""2.08470823""","=""0.00000006""","=""""","=""4796834.33""","=""""","=""1.6624e+03""","=""2.1662e-02""","=""2.9734e-03""","=""-1.36327""",AA,"=""(16165962.546)""","=""(20962796.873)""","=""2p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.08492695""","=""0.00000006""","=""""","=""4796331.11""","=""""","=""9.4772e+01""","=""6.1762e-04""","=""8.4785e-05""","=""-2.90825""",AA,"=""(16165962.546)""","=""(20962293.66)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.08493837""","=""0.00000006""","=""""","=""4796304.83""","=""""","=""1.0995e+03""","=""1.4331e-02""","=""1.9673e-03""","=""-1.54270""",AA,"=""(16166492.97)""","=""(20962797.801)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.08516616""","=""0.00000006""","=""""","=""4795780.88""","=""""","=""1.1036e+03""","=""7.1937e-03""","=""9.8764e-04""","=""-1.84202""",AA,"=""(16166492.97)""","=""(20962273.85)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.09080175""","=""0.00000006""","=""""","=""4782854.22""","=""""","=""1.9785e+03""","=""1.9449e-02""","=""5.3550e-03""","=""-1.10903""",AA,"=""(16180116.618)""","=""(20962970.840)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.09087781""","=""0.00000006""","=""""","=""4782680.25""","=""""","=""3.2870e+02""","=""2.1544e-03""","=""5.9318e-04""","=""-2.06462""",AA,"=""(16180116.618)""","=""(20962796.873)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.09109782""","=""0.00000007""","=""""","=""4782177.04""","=""""","=""1.9331e+02""","=""6.3362e-04""","=""1.7448e-04""","=""-2.59611""",AA,"=""(16180116.618)""","=""(20962293.66)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Si,13,"=""""","=""""","=""2.155692""","=""0.000007""","=""""","=""4638882""","=""""","=""1.83e+02""","=""2.12e-03""","=""4.51e-04""","=""-2.197""",B+,"=""(14836161.71)""","=""(19475044)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.155718""","=""0.000007""","=""""","=""4638825""","=""""","=""1.82e+02""","=""1.27e-03""","=""2.70e-04""","=""-2.419""",B,"=""(14836161.71)""","=""(19474987)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.155725""","=""0.000007""","=""""","=""4638810""","=""""","=""1.83e+02""","=""4.24e-04""","=""9.03e-05""","=""-2.896""",B,"=""(14836161.71)""","=""(19474972)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.176230""","=""0.000008""","=""""","=""4595102""","=""""","=""2.51e+02""","=""1.78e-03""","=""3.83e-04""","=""-2.272""",B+,"=""(14836161.71)""","=""(19431264)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.176240""","=""0.000008""","=""""","=""4595082""","=""""","=""2.51e+02""","=""5.94e-04""","=""1.28e-04""","=""-2.749""",B,"=""(14836161.71)""","=""(19431244)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.176193""","=""0.000008""","=""""","=""4595181""","=""""","=""2.51e+02""","=""2.97e-03""","=""6.38e-04""","=""-2.050""",B+,"=""(14836161.71)""","=""(19431343)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.205533""","=""0.000008""","=""""","=""4534052""","=""""","=""3.58e+02""","=""4.35e-03""","=""9.48e-04""","=""-1.884""",C+,"=""(14836161.71)""","=""(19370214)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.205587""","=""0.000008""","=""""","=""4533941""","=""""","=""3.58e+02""","=""2.61e-03""","=""5.69e-04""","=""-2.106""",C+,"=""(14836161.71)""","=""(19370103)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.205601""","=""0.000008""","=""""","=""4533911""","=""""","=""3.58e+02""","=""8.70e-04""","=""1.90e-04""","=""-2.583""",C+,"=""(14836161.71)""","=""(19370073)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
Si,14,"=""""","=""""","=""2.20569503""","=""0.00000007""","=""""","=""4533718.34""","=""""","=""3.0444e+03""","=""4.4410e-02""","=""6.4495e-03""","=""-1.05149""",AA,"=""(16165962.546)""","=""(20699680.886)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.20595233""","=""0.00000007""","=""""","=""4533189.52""","=""""","=""1.9029e+03""","=""2.7765e-02""","=""4.0328e-03""","=""-1.25547""",AA,"=""(16166492.97)""","=""(20699682.49)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.20611826""","=""0.00000008""","=""""","=""4532848.56""","=""""","=""1.6620e+02""","=""1.2127e-03""","=""1.7615e-04""","=""-2.61522""",AA,"=""(16165962.546)""","=""(20698811.11)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.20639310""","=""0.00000007""","=""""","=""4532283.94""","=""""","=""1.9116e+03""","=""1.3952e-02""","=""2.0268e-03""","=""-1.55434""",AA,"=""(16166492.97)""","=""(20698776.91)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Si,13,"=""""","=""""","=""2.210335""","=""0.000015""","=""""","=""4524200""","=""""","=""5.96e+00""","=""1.31e-04""","=""9.53e-06""","=""-3.883""",B,"=""(14949971.96)""","=""(19474174)""","=""1s.2p""","=""3P*""","=""0""","=""1s.10s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.211203""","=""0.000015""","=""""","=""4522430""","=""""","=""1.79e+01""","=""1.31e-04""","=""2.86e-05""","=""-3.406""",B,"=""(14951748.66)""","=""(19474174)""","=""1s.2p""","=""3P*""","=""1""","=""1s.10s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,14,"=""""","=""""","=""2.21245551""","=""0.00000007""","=""""","=""4519864.90""","=""""","=""3.6246e+03""","=""3.9899e-02""","=""1.1624e-02""","=""-0.79698""",AA,"=""(16180116.618)""","=""(20699981.516)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.21260268""","=""0.00000007""","=""""","=""4519564.27""","=""""","=""6.0242e+02""","=""4.4214e-03""","=""1.2883e-03""","=""-1.75238""",AA,"=""(16180116.618)""","=""(20699680.886)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Si,14,"=""""","=""""","=""2.21302857""","=""0.00000008""","=""""","=""4518694.49""","=""""","=""3.3906e+02""","=""1.2447e-03""","=""3.6274e-04""","=""-2.30287""",AA,"=""(16180116.618)""","=""(20698811.11)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Si,13,"=""""","=""""","=""2.214033""","=""0.000008""","=""""","=""4516644""","=""""","=""1.76e+02""","=""3.89e-03""","=""2.84e-04""","=""-2.410""",B,"=""(14958976.5)""","=""(19475621)""","=""1s.2s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
Si,13,"=""""","=""""","=""2.214708""","=""0.000015""","=""""","=""4515270""","=""""","=""2.97e+01""","=""1.31e-04""","=""4.78e-05""","=""-3.184""",B,"=""(14958906.25)""","=""(19474174)""","=""1s.2p""","=""3P*""","=""2""","=""1s.10s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.232056""","=""0.000015""","=""""","=""4480180""","=""""","=""8.26e+00""","=""1.85e-04""","=""1.36e-05""","=""-3.733""",B,"=""(14949971.96)""","=""(19430147)""","=""1s.2p""","=""3P*""","=""0""","=""1s.9s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.232941""","=""0.000015""","=""""","=""4478400""","=""""","=""2.47e+01""","=""1.85e-04""","=""4.08e-05""","=""-3.256""",B,"=""(14951748.66)""","=""(19430147)""","=""1s.2p""","=""3P*""","=""1""","=""1s.9s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.235557""","=""0.000008""","=""""","=""4473158""","=""""","=""2.42e+02""","=""5.44e-03""","=""4.00e-04""","=""-2.264""",B+,"=""(14958976.5)""","=""(19432135)""","=""1s.2s""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
Si,13,"=""""","=""""","=""2.236516""","=""0.000015""","=""""","=""4471240""","=""""","=""4.11e+01""","=""1.85e-04""","=""6.81e-05""","=""-3.034""",B,"=""(14958906.25)""","=""(19430147)""","=""1s.2p""","=""3P*""","=""2""","=""1s.9s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.249805""","=""0.000007""","=""""","=""4444829""","=""""","=""5.35e+02""","=""6.76e-03""","=""1.50e-03""","=""-1.693""",B,"=""(14836161.71)""","=""(19280991)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.249889""","=""0.000007""","=""""","=""4444663""","=""""","=""5.35e+02""","=""4.06e-03""","=""9.02e-04""","=""-1.914""",C+,"=""(14836161.71)""","=""(19280825)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.249911""","=""0.000007""","=""""","=""4444619""","=""""","=""5.34e+02""","=""1.35e-03""","=""3.00e-04""","=""-2.393""",C+,"=""(14836161.71)""","=""(19280781)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
Si,13,"=""""","=""""","=""2.255947""","=""0.000015""","=""""","=""4432730""","=""""","=""5.23e+01""","=""1.33e-04""","=""2.96e-05""","=""-3.399""",B,"=""(15042252.0)""","=""(19474981)""","=""1s.2p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",3,1,,"=""T5231c4""","=""""",
