element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rb,35,"=""""","=""""","=""0.0891085""","=""0.0000004""","=""""","=""112222700""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(112816710)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0892447""","=""0.0000004""","=""""","=""112051400""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(112645410)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
Rb,36,"=""""","=""""","=""0.08932338""","=""0.00000004""","=""""","=""111952770""","=""""","=""1.66e+07""","=""5.96e-01""","=""1.75e-03""","=""-0.225""",,"=""0""","=""111952767""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Rb,35,"=""""","=""""","=""0.0895195""","=""0.0000005""","=""""","=""111707600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""111707560""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0895785""","=""0.0000005""","=""""","=""111634000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""111633980""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0895788""","=""0.0000004""","=""""","=""111633500""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(112816710)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0897165""","=""0.0000004""","=""""","=""111462200""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(112645410)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0897198""","=""0.0000005""","=""""","=""111458200""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""111458160""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0897501""","=""0.0000004""","=""""","=""111420400""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(112014420)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0897908""","=""0.0000004""","=""""","=""111370000""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(111963940)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0898814""","=""0.0000004""","=""""","=""111257700""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(112440900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0898991""","=""0.0000004""","=""""","=""111235800""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(111829790)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Rb,36,"=""""","=""""","=""0.08995454""","=""0.00000004""","=""""","=""111167270""","=""""","=""4.58e+06""","=""1.67e-01""","=""4.94e-04""","=""-0.777""",,"=""0""","=""111167268""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Rb,35,"=""""","=""""","=""0.0899760""","=""0.0000004""","=""""","=""111140700""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(111734720)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0900097""","=""0.0000005""","=""""","=""111099100""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""111099140""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0900741""","=""0.0000005""","=""""","=""111019700""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""111019660""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0902273""","=""0.0000004""","=""""","=""110831300""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(112014420)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0902684""","=""0.0000004""","=""""","=""110780800""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(111963940)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0903295""","=""0.0000004""","=""""","=""110705800""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(111299840)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0903778""","=""0.0000004""","=""""","=""110646600""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(111829790)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0904109""","=""0.0000005""","=""""","=""110606200""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""110606160""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0904555""","=""0.0000004""","=""""","=""110551600""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(111734720)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0904774""","=""0.0000005""","=""""","=""110524900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""110524860""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0908128""","=""0.0000004""","=""""","=""110116700""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(111299840)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0910901""","=""0.0000005""","=""""","=""109781400""","=""""","=""""","=""""","=""""","=""""",,"=""[593990]""","=""(110375430)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Rb,35,"=""""","=""""","=""0.0915816""","=""0.0000005""","=""""","=""109192300""","=""""","=""""","=""""","=""""","=""""",,"=""[1183162]""","=""(110375430)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Rb,37,"=""""","=""""","=""0.28286329""","=""0.00000015""","=""""","=""35352767""","=""""","=""2.9862e+03""","=""3.5820e-04""","=""6.6712e-06""","=""-3.14485""",AA,"=""(114519848.0)""","=""(149872615)""","=""2p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.28298838""","=""0.00000014""","=""""","=""35337140""","=""""","=""3.4647e+04""","=""4.1597e-03""","=""7.7506e-05""","=""-2.07991""",AA,"=""(114535112)""","=""(149872252)""","=""2s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.28873272""","=""0.00000015""","=""""","=""34634107""","=""""","=""6.8014e+03""","=""4.2503e-04""","=""1.6160e-05""","=""-2.76952""",AA,"=""(115238507.9)""","=""(149872615)""","=""2p""","=""2P*""","=""3/2""","=""7s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.29214577""","=""0.00000017""","=""""","=""34229488""","=""""","=""4.7922e+03""","=""6.1318e-04""","=""1.1795e-05""","=""-2.91138""",AA,"=""(114519848.0)""","=""(148749336)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.29228099""","=""0.00000016""","=""""","=""34213652""","=""""","=""5.5249e+04""","=""7.0759e-03""","=""1.3617e-04""","=""-1.84919""",AA,"=""(114535112)""","=""(148748764)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.29841101""","=""0.00000017""","=""""","=""33510828""","=""""","=""1.0922e+04""","=""7.2902e-04""","=""2.8648e-05""","=""-2.53520""",AA,"=""(115238507.9)""","=""(148749336)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.30857077""","=""0.00000016""","=""""","=""32407476""","=""""","=""1.5575e+05""","=""4.4465e-02""","=""9.0339e-04""","=""-1.05095""",AA,"=""(114519848.0)""","=""(146927324.4)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.30871535""","=""0.00000019""","=""""","=""32392299""","=""""","=""9.2748e+04""","=""2.6504e-02""","=""5.3873e-04""","=""-1.27566""",AA,"=""(114535112)""","=""(146927411)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.30899809""","=""0.00000025""","=""""","=""32362660""","=""""","=""8.4163e+03""","=""1.2047e-03""","=""2.4511e-05""","=""-2.61808""",AA,"=""(114519848.0)""","=""(146882508)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.30915340""","=""0.00000024""","=""""","=""32346400""","=""""","=""9.5998e+04""","=""1.3755e-02""","=""2.7999e-04""","=""-1.56050""",AA,"=""(114535112)""","=""(146881514)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.31542095""","=""0.00000017""","=""""","=""31703665""","=""""","=""1.7682e+05""","=""3.9561e-02""","=""1.6432e-03""","=""-0.80067""",AA,"=""(115238507.9)""","=""(146942172.5)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.31556874""","=""0.00000017""","=""""","=""31688816""","=""""","=""2.8894e+04""","=""4.3138e-03""","=""1.7926e-04""","=""-1.76308""",AA,"=""(115238507.9)""","=""(146927324.4)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.3160157""","=""0.0000003""","=""""","=""31644000""","=""""","=""1.9202e+04""","=""1.4374e-03""","=""5.9818e-05""","=""-2.24035""",AA,"=""(115238507.9)""","=""(146882508)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.34477702""","=""0.00000020""","=""""","=""29004253""","=""""","=""3.3881e+05""","=""1.2076e-01""","=""2.7413e-03""","=""-0.61705""",AA,"=""(114519848.0)""","=""(143524101.2)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.3449566""","=""0.0000004""","=""""","=""28989150""","=""""","=""1.8032e+05""","=""6.4336e-02""","=""1.4612e-03""","=""-0.89052""",AA,"=""(114535112)""","=""(143524264)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.3458226""","=""0.0000005""","=""""","=""28916560""","=""""","=""1.6873e+04""","=""3.0252e-03""","=""6.8882e-05""","=""-2.21822""",AA,"=""(114519848.0)""","=""(143436410)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.3460286""","=""0.0000004""","=""""","=""28899350""","=""""","=""1.8860e+05""","=""3.3856e-02""","=""7.7135e-04""","=""-1.16934""",AA,"=""(114535112)""","=""(143434460)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.35317483""","=""0.00000021""","=""""","=""28314588""","=""""","=""3.8684e+05""","=""1.0851e-01""","=""5.0464e-03""","=""-0.36248""",AA,"=""(115238507.9)""","=""(143553096.2)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.35353687""","=""0.00000021""","=""""","=""28285593""","=""""","=""6.3546e+04""","=""1.1907e-02""","=""5.5435e-04""","=""-1.32212""",AA,"=""(115238507.9)""","=""(143524101.2)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.3546363""","=""0.0000005""","=""""","=""28197900""","=""""","=""3.8595e+04""","=""3.6386e-03""","=""1.6992e-04""","=""-1.83701""",AA,"=""(115238507.9)""","=""(143436410)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4618304""","=""0.0000004""","=""""","=""21652970""","=""""","=""1.0420e+06""","=""6.6639e-01""","=""2.0264e-02""","=""0.12476""",AA,"=""(114519848.0)""","=""(136172818.3)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4621480""","=""0.0000011""","=""""","=""21638090""","=""""","=""4.1162e+05""","=""2.6360e-01""","=""8.0212e-03""","=""-0.27802""",AA,"=""(114535112)""","=""(136173200)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4663156""","=""0.0000022""","=""""","=""21444700""","=""""","=""4.1410e+04""","=""1.3500e-02""","=""4.1448e-04""","=""-1.56865""",AA,"=""(114519848.0)""","=""(135964550)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4667469""","=""0.0000018""","=""""","=""21424890""","=""""","=""4.4194e+05""","=""1.4434e-01""","=""4.4357e-03""","=""-0.53959""",AA,"=""(114535112)""","=""(135960000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4761239""","=""0.0000004""","=""""","=""21002934""","=""""","=""1.2089e+06""","=""6.1627e-01""","=""3.8639e-02""","=""0.39183""",AA,"=""(115238507.9)""","=""(136241442.3)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4776847""","=""0.0000004""","=""""","=""20934310""","=""""","=""2.0113e+05""","=""6.8804e-02""","=""4.3281e-03""","=""-0.56032""",AA,"=""(115238507.9)""","=""(136172818.3)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Rb,37,"=""""","=""""","=""0.4824848""","=""0.0000024""","=""""","=""20726040""","=""""","=""9.5646e+04""","=""1.6690e-02""","=""1.0604e-03""","=""-1.17548""",AA,"=""(115238507.9)""","=""(135964550)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Rb,28,"=""0.49351""","=""0.00010""","=""0.49351""","=""0.00016""","="" 0.00000""","=""20263000""","=""""","=""2.8e+05""","=""3.1e-01""","=""5.0e-03""","=""-0.51""",,"=""0""","=""20263000""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4d""","=""(1/2,3/2)*""","=""1""",1,3,,"=""T5795""","=""L11093""",
Rb,28,"=""0.50523""","=""0.00010""","=""0.50523""","=""0.00016""","=""0.00000""","=""19793000""","=""""","=""2.8e+05""","=""3.2e-01""","=""5.3e-03""","=""-0.49""",,"=""0""","=""19793000""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4d""","=""(3/2,5/2)*""","=""1""",1,3,,"=""T5795""","=""L11093""",
Rb,28,"=""0.50573""","=""0.00010""","=""0.50574""","=""0.00016""","=""-0.00001""","=""19773000""","=""""","=""1.3e+05""","=""1.5e-01""","=""2.5e-03""","=""-0.82""",,"=""0""","=""19773000""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4s""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L11093""",
Rb,28,"=""0.5179""","=""0.0002""","=""0.51789""","=""0.00023""","=""0.0000""","=""19309000""","=""""","=""1.6e+04""","=""1.9e-02""","=""3.3e-04""","=""-1.7""",,"=""0""","=""19309000""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4s""","=""(3/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L5122""",
Rb,35,"=""""","=""""","=""0.522852""","=""0.000014""","=""""","=""19125900""","=""""","=""8.79e+04""","=""3.60e-02""","=""1.24e-03""","=""-1.14""",,"=""[593990]""","=""(19719850)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",2,2,,"=""T6659""","=""""",
Rb,35,"=""""","=""""","=""0.539471""","=""0.000015""","=""""","=""18536700""","=""""","=""3.91e+04""","=""8.53e-03""","=""6.06e-04""","=""-1.47""",,"=""[1183162]""","=""(19719850)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3s""","=""2S""","=""1/2""",4,2,,"=""T6659""","=""""",
Rb,28,"=""0.5945""","=""0.0002""","=""0.5945""","=""0.0003""","=""0.0000""","=""16821000""","=""""","=""2.0e+05""","=""3.2e-01""","=""6.2e-03""","=""-0.49""",,"=""0""","=""16821000""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.3p.(2P*<3/2>)""","=""(1/2,3/2)*""","=""1""",1,3,,"=""T5795""","=""L5122""",
Rb,28,"=""0.5994""","=""0.0002""","=""0.5994""","=""0.0003""","="" 0.0000""","=""16683000""","=""""","=""6.0e+04""","=""9.7e-02""","=""1.9e-03""","=""-1.0""",,"=""0""","=""16683000""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.3p.(2P*<1/2>)""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L5122""",
Rb,29,"=""0.6031""","=""0.0003""","=""0.6031""","=""0.0003""","=""0.0000""","=""16581000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""16581000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L5122""",
Rb,29,"=""0.6044""","=""0.0003""","=""0.6044""","=""0.0003""","="" 0.0000""","=""16545000""","=""4""","=""""","=""""","=""""","=""""",,"=""0""","=""16545000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L5122""",
Rb,29,"=""0.6055""","=""0.0003""","=""0.6055""","=""0.0003""","="" 0.0000""","=""16515000""","=""4""","=""""","=""""","=""""","=""""",,"=""0""","=""16515000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L5122""",
Rb,29,"=""0.6059""","=""0.0003""","=""0.6059""","=""0.0003""","="" 0.0000""","=""16504000""","=""4""","=""""","=""""","=""""","=""""",,"=""0""","=""16504000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""""","=""L5122""",
Rb,29,"=""0.6062""","=""0.0003""","=""0.6062""","=""0.0003""","="" 0.0000""","=""16496000""","=""2""","=""""","=""""","=""""","=""""",,"=""0""","=""16496000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""""","=""L6893""",
Rb,29,"=""0.6107""","=""0.0003""","=""0.6107""","=""0.0003""","=""0.0000""","=""16375000""","=""2""","=""""","=""""","=""""","=""""",,"=""0""","=""16375000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L6893""",
Rb,29,"=""0.6122""","=""0.0003""","=""0.6122""","=""0.0003""","=""0.0000""","=""16335000""","=""1""","=""""","=""""","=""""","=""""",,"=""0""","=""16335000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L6893""",
Rb,29,"=""0.6218""","=""0.0003""","=""0.6234""","=""0.0003""","=""-0.0016""","=""16082000""","=""3""","=""""","=""""","=""""","=""""",,"=""504370""","=""16545000""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L6893""",
Rb,29,"=""0.6231""","=""0.0003""","=""0.6253""","=""0.0003""","=""-0.0022""","=""16049000""","=""1*""","=""""","=""""","=""""","=""""",,"=""504370""","=""16496000""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""""","=""L6893""",
Rb,29,"=""0.6231""","=""0.0003""","=""0.6231""","=""0.0003""","=""0.0000""","=""16049000""","=""1*""","=""""","=""""","=""""","=""""",,"=""0""","=""16049000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""""","=""L6893""",
Rb,29,"=""0.6251""","=""0.0003""","=""0.6251""","=""0.0003""","="" 0.0000""","=""15997000""","=""4""","=""""","=""""","=""""","=""""",,"=""0""","=""15997000""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""""","=""L6893""",
Rb,28,"=""0.6277""","=""0.0002""","=""0.6277""","=""0.0003""","="" 0.0000""","=""15931000""","=""""","=""1.1e+06""","=""1.9e+00""","=""4.0e-02""","=""0.28""",,"=""0""","=""15931000""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3d.(2D<3/2>)""","=""(1/2,3/2)*""","=""1""",1,3,,"=""T5795""","=""L5122""",
