Cl,15,"=""0.4485067""","=""0.0000008""","=""0.4485067""","=""0.0000008""","=""0.0000000""","=""22296210""","=""g""","=""""","=""""","=""""","=""""",,"=""0""","=""22296213""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L18507""",
Cl,15,"=""""","=""""","=""0.448808""","=""0.000004""","=""""","=""22281230""","=""""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22521890)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Cl,15,"=""""","=""""","=""0.448814""","=""0.000004""","=""""","=""22280970""","=""""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22541420)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Cl,15,"=""0.44932""","=""0.00005""","=""0.449207""","=""0.000004""","=""0.00011""","=""22256000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22521890)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.44932""","=""0.00005""","=""0.449354""","=""0.000004""","=""-0.00003""","=""22256000""","=""*""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22494820)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.44977""","=""0.00005""","=""0.449754""","=""0.000004""","=""0.00002""","=""22234000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22494820)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.44977""","=""0.00005""","=""0.449759""","=""0.000004""","=""0.00001""","=""22234000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22494580)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""""","=""""","=""0.451592""","=""0.000003""","=""""","=""22143880""","=""""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22384540)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Cl,15,"=""""","=""""","=""0.451791""","=""0.000003""","=""""","=""22134110""","=""""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22374770)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Cl,15,"=""0.45187""","=""0.00028""","=""0.451984""","=""0.000004""","=""-0.00011""","=""22130000""","=""g""","=""""","=""""","=""""","=""""",,"=""0""","=""22124690""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""L22456,L2398c164""",
Cl,15,"=""""","=""""","=""0.451971""","=""0.000003""","=""""","=""22125330""","=""""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22365990)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Cl,15,"=""0.45222""","=""0.00015""","=""0.451996""","=""0.000003""","=""0.00022""","=""22113000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22384540)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.45222""","=""0.00015""","=""0.452196""","=""0.000003""","=""0.00002""","=""22113000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22374770)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.45222""","=""0.00015""","=""0.452254""","=""0.000004""","=""-0.00003""","=""22113000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""22111470""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.45222""","=""0.00015""","=""0.452363""","=""0.000004""","=""-0.00014""","=""22113000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""22106130""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""0.45222""","=""0.00015""","=""0.452375""","=""0.000003""","=""-0.00016""","=""22113000""","=""*""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22365990)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L22456,L2560c164""",
Cl,15,"=""""","=""""","=""0.458602""","=""0.000004""","=""""","=""21805410""","=""""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""(22046070)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Cl,15,"=""""","=""""","=""0.459018""","=""0.000004""","=""""","=""21785620""","=""""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""(22046070)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Cl,17,"=""""","=""""","=""1.41163526""","=""0.00000013""","=""""","=""7083982.9""","=""""","=""2.0662e+02""","=""6.1727e-04""","=""5.7372e-05""","=""-2.90850""",AA,"=""(23862123.70)""","=""(30946106.55)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.41185137""","=""0.00000014""","=""""","=""7082898.5""","=""""","=""2.4042e+03""","=""7.1846e-03""","=""6.6788e-04""","=""-1.84257""",AA,"=""(23863168.7)""","=""(30946067.22)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.41781332""","=""0.00000013""","=""""","=""7053114.7""","=""""","=""4.2537e+02""","=""6.4097e-04""","=""1.1967e-04""","=""-2.59110""",AA,"=""(23892991.828)""","=""(30946106.55)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.49321645""","=""0.00000015""","=""""","=""6696952.7""","=""""","=""6.6436e+03""","=""4.4416e-02""","=""4.3668e-03""","=""-1.05143""",AA,"=""(23862123.70)""","=""(30559076.43)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.49344870""","=""0.00000016""","=""""","=""6695911.3""","=""""","=""4.1371e+03""","=""2.7667e-02""","=""2.7206e-03""","=""-1.25701""",AA,"=""(23863168.7)""","=""(30559079.96)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.49364094""","=""0.00000015""","=""""","=""6695049.5""","=""""","=""3.6239e+02""","=""1.2121e-03""","=""1.1920e-04""","=""-2.61545""",AA,"=""(23862123.70)""","=""(30557173.20)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.49388926""","=""0.00000016""","=""""","=""6693936.6""","=""""","=""4.1653e+03""","=""1.3936e-02""","=""1.3708e-03""","=""-1.55483""",AA,"=""(23863168.7)""","=""(30557105.32)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.49998376""","=""0.00000015""","=""""","=""6666738.8""","=""""","=""7.8802e+03""","=""3.9871e-02""","=""7.8756e-03""","=""-0.79728""",AA,"=""(23892991.828)""","=""(30559730.66)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.50013098""","=""0.00000015""","=""""","=""6666084.6""","=""""","=""1.3080e+03""","=""4.4130e-03""","=""8.7177e-04""","=""-1.75321""",AA,"=""(23892991.828)""","=""(30559076.43)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.50055940""","=""0.00000016""","=""""","=""6664181.4""","=""""","=""7.4619e+02""","=""1.2595e-03""","=""2.4887e-04""","=""-2.29775""",AA,"=""(23892991.828)""","=""(30557173.20)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.67157620""","=""0.00000018""","=""""","=""5982377.6""","=""""","=""1.4520e+04""","=""1.2165e-01""","=""1.3389e-02""","=""-0.61385""",AA,"=""(23862123.70)""","=""(29844501.30)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.67186633""","=""0.00000020""","=""""","=""5981339.4""","=""""","=""8.0749e+03""","=""6.7675e-02""","=""7.4496e-03""","=""-0.86854""",AA,"=""(23863168.7)""","=""(29844508.14)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.67261597""","=""0.00000022""","=""""","=""5978658.7""","=""""","=""7.2534e+02""","=""3.0422e-03""","=""3.3504e-04""","=""-2.21578""",AA,"=""(23862123.70)""","=""(29840782.4)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.67294543""","=""0.00000021""","=""""","=""5977481.3""","=""""","=""8.1472e+03""","=""3.4185e-02""","=""3.7655e-03""","=""-1.16514""",AA,"=""(23863168.7)""","=""(29840650.0)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.67988535""","=""0.00000019""","=""""","=""5952787.2""","=""""","=""1.7243e+04""","=""1.0943e-01""","=""2.4207e-02""","=""-0.35881""",AA,"=""(23892991.828)""","=""(29845779.04)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.68024600""","=""0.00000019""","=""""","=""5951509.5""","=""""","=""2.8652e+03""","=""1.2127e-02""","=""2.6833e-03""","=""-1.31418""",AA,"=""(23892991.828)""","=""(29844501.30)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""1.68129659""","=""0.00000022""","=""""","=""5947790.6""","=""""","=""1.4943e+03""","=""3.1664e-03""","=""7.0103e-04""","=""-1.89738""",AA,"=""(23892991.828)""","=""(29840782.4)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2529615""","=""0.0000003""","=""""","=""4438602.2""","=""""","=""4.5336e+04""","=""6.8998e-01""","=""1.0235e-01""","=""0.13986""",AA,"=""(23862123.70)""","=""(28300725.925)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2534840""","=""0.0000004""","=""""","=""4437573.2""","=""""","=""1.8683e+04""","=""2.8447e-01""","=""4.2208e-02""","=""-0.24493""",AA,"=""(23863168.7)""","=""(28300741.9)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2574470""","=""0.0000006""","=""""","=""4429782.9""","=""""","=""1.7772e+03""","=""1.3578e-02""","=""2.0181e-03""","=""-1.56614""",AA,"=""(23862123.70)""","=""(28291906.6)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2581392""","=""0.0000005""","=""""","=""4428425.0""","=""""","=""1.8951e+04""","=""1.4488e-01""","=""2.1541e-02""","=""-0.53797""",AA,"=""(23863168.7)""","=""(28291593.7)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2671820""","=""0.0000003""","=""""","=""4410761.8""","=""""","=""5.4016e+04""","=""6.2437e-01""","=""1.8641e-01""","=""0.39750""",AA,"=""(23892991.828)""","=""(28303753.675)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2687394""","=""0.0000003""","=""""","=""4407734.1""","=""""","=""8.9995e+03""","=""6.9445e-02""","=""2.0747e-02""","=""-0.55630""",AA,"=""(23892991.828)""","=""(28300725.925)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""2.2732880""","=""0.0000006""","=""""","=""4398914.8""","=""""","=""3.6684e+03""","=""1.4211e-02""","=""4.2541e-03""","=""-1.24533""",AA,"=""(23892991.828)""","=""(28291906.6)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,15,"=""2.6636""","=""0.0010""","=""2.6634""","=""0.0007""","=""0.0002""","=""3754300""","=""5""","=""""","=""""","=""""","=""""",,"=""0""","=""3754590""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L10665""",
Cl,15,"=""2.6675""","=""0.0010""","=""2.6677""","=""0.0007""","=""-0.0002""","=""3748800""","=""3""","=""""","=""""","=""""","=""""",,"=""0""","=""3748560""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L10665""",
Cl,15,"=""2.8257""","=""0.0010""","=""2.8258""","=""0.0005""","=""-0.0001""","=""3538900""","=""5""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""3779500""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L10665""",
Cl,15,"=""2.8403""","=""0.0010""","=""2.8400""","=""0.0005""","=""0.0003""","=""3520800""","=""7""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""3781570""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L10665""",
Cl,15,"=""2.9056""","=""0.0010""","=""2.9056""","=""0.0005""","=""0.0000""","=""3441600""","=""1""","=""""","=""""","=""""","=""""",,"=""[240659]""","=""3682300""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",2,2,,"=""""","=""L10665""",
Cl,15,"=""2.9222""","=""0.0010""","=""2.9224""","=""0.0005""","=""-0.0002""","=""3422100""","=""1""","=""""","=""""","=""""","=""""",,"=""[260453]""","=""3682300""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3s""","=""2S""","=""1/2""",4,2,,"=""""","=""L10665""",
Cl,17,"=""""","=""""","=""3.7671696""","=""0.0000010""","=""""","=""2654512.9""","=""""","=""1.4235e+02""","=""3.0286e-03""","=""7.5121e-04""","=""-2.21773""",AA,"=""(28291593.7)""","=""(30946106.55)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""3.7676695""","=""0.0000014""","=""""","=""2654160.6""","=""""","=""8.0398e+02""","=""1.7110e-02""","=""4.2445e-03""","=""-1.46572""",AA,"=""(28291906.6)""","=""(30946067.22)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""3.7801972""","=""0.0000006""","=""""","=""2645364.7""","=""""","=""2.9222e+02""","=""3.1301e-03""","=""1.5582e-03""","=""-1.90238""",AA,"=""(28300741.9)""","=""(30946106.55)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""3.78023056""","=""0.00000015""","=""""","=""2645341.29""","=""""","=""6.8501e+01""","=""7.3377e-04""","=""3.6527e-04""","=""-2.53238""",AA,"=""(28300725.925)""","=""(30946067.22)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4101769""","=""0.0000014""","=""""","=""2267482.7""","=""""","=""2.3739e+03""","=""1.3844e-01""","=""4.0200e-02""","=""-0.55771""",AA,"=""(28291593.7)""","=""(30559076.43)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4107787""","=""0.0000020""","=""""","=""2267173.4""","=""""","=""1.3631e+03""","=""7.9517e-02""","=""2.3093e-02""","=""-0.79851""",AA,"=""(28291906.6)""","=""(30559079.96)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4138817""","=""0.0000014""","=""""","=""2265579.5""","=""""","=""2.5403e+02""","=""7.4197e-03""","=""2.1563e-03""","=""-1.82858""",AA,"=""(28291593.7)""","=""(30557173.20)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4146237""","=""0.0000020""","=""""","=""2265198.7""","=""""","=""1.3795e+03""","=""4.0307e-02""","=""1.1716e-02""","=""-1.09359""",AA,"=""(28291906.6)""","=""(30557105.32)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.42673052""","=""0.00000006""","=""""","=""2259003.56""","=""""","=""3.5554e+03""","=""1.5668e-01""","=""9.1332e-02""","=""-0.20294""",AA,"=""(28300725.925)""","=""(30559729.483)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4267595""","=""0.0000008""","=""""","=""2258988.8""","=""""","=""2.8379e+03""","=""1.2506e-01""","=""7.2902e-02""","=""-0.30082""",AA,"=""(28300741.9)""","=""(30559730.66)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.42800369""","=""0.00000018""","=""""","=""2258354.04""","=""""","=""1.2546e+01""","=""3.6880e-04""","=""2.1505e-04""","=""-2.83115""",AA,"=""(28300725.925)""","=""(30559079.96)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4280419""","=""0.0000008""","=""""","=""2258334.5""","=""""","=""4.7311e+02""","=""1.3907e-02""","=""8.1094e-03""","=""-1.25470""",AA,"=""(28300741.9)""","=""(30559076.43)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4317769""","=""0.0000009""","=""""","=""2256431.3""","=""""","=""5.2177e+02""","=""7.6818e-03""","=""4.4831e-03""","=""-1.51248""",AA,"=""(28300741.9)""","=""(30557173.20)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.4318788""","=""0.0000004""","=""""","=""2256379.39""","=""""","=""1.3091e+02""","=""1.9274e-03""","=""1.1248e-03""","=""-2.11298""",AA,"=""(28300725.925)""","=""(30557105.32)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.43203006""","=""0.00000006""","=""""","=""2256302.39""","=""""","=""3.7977e+03""","=""1.4912e-01""","=""1.3054e-01""","=""-0.04833""",AA,"=""(28303753.675)""","=""(30560056.063)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.43267165""","=""0.00000006""","=""""","=""2255975.81""","=""""","=""2.5262e+02""","=""7.4413e-03""","=""6.5154e-03""","=""-1.35020""",AA,"=""(28303753.675)""","=""(30559729.483)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
Cl,17,"=""""","=""""","=""4.43394823""","=""0.00000018""","=""""","=""2255326.29""","=""""","=""1.1436e+02""","=""2.2470e-03""","=""1.9680e-03""","=""-1.87024""",AA,"=""(28303753.675)""","=""(30559079.96)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
Cl,8,"=""""","=""""","=""4.948707""","=""""","=""""","=""2020730""","=""""","=""1.50e+03""","=""1.65e-01""","=""2.69e-02""","=""-0.782""",D,"=""0""","=""2020730.""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",1,3,,"=""T1210""","=""""",
