element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Al,13,"=""0.56039""","=""""","=""0.560479391""","=""0.000000003""","=""-0.00009""","=""17845000""","=""30g*""","=""9.8145e+03""","=""9.2444e-03""","=""3.4115e-04""","=""-1.73309""",AA,"=""0.00""","=""(17841869.234)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Al,13,"=""0.56039""","=""""","=""0.560500523""","=""0.000000003""","=""-0.00011""","=""17845000""","=""30g*""","=""9.7906e+03""","=""4.6113e-03""","=""1.7018e-04""","=""-2.03515""",AA,"=""0.00""","=""(17841196.54)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Al,13,"=""0.57392""","=""""","=""0.573912650""","=""0.000000003""","=""0.00001""","=""17424000""","=""60g*""","=""1.9468e+04""","=""1.9227e-02""","=""7.2654e-04""","=""-1.41506""",AA,"=""0.00""","=""(17424254.38)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Al,13,"=""0.57392""","=""""","=""0.573955937""","=""0.000000004""","=""-0.00004""","=""17424000""","=""60g*""","=""1.9433e+04""","=""9.5976e-03""","=""3.6270e-04""","=""-1.71681""",AA,"=""0.00""","=""(17422940.26)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Al,12,"=""0.59925""","=""""","=""0.6000035""","=""0.0000005""","=""-0.00075""","=""16688000""","=""10g""","=""1.96e+03""","=""3.18e-03""","=""6.28e-05""","=""-2.498""",A+,"=""0.0""","=""(16666570)""","=""1s2""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,12,"=""0.60100""","=""""","=""0.6013401""","=""0.0000005""","=""-0.00034""","=""16639000""","=""15g""","=""2.70e+03""","=""4.39e-03""","=""8.68e-05""","=""-2.358""",A+,"=""0.0""","=""(16629524)""","=""1s2""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,12,"=""0.60299""","=""""","=""0.6032186""","=""0.0000005""","=""-0.00023""","=""16584000""","=""20g""","=""3.84e+03""","=""6.29e-03""","=""1.25e-04""","=""-2.201""",A+,"=""0.0""","=""(16577738)""","=""1s2""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,13,"=""0.60529""","=""""","=""0.605252825""","=""0.000000005""","=""0.00004""","=""16521000""","=""200g*""","=""4.7745e+04""","=""5.2444e-02""","=""2.0899e-03""","=""-0.97928""",AA,"=""0.00""","=""(16522021.18)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Al,13,"=""0.60529""","=""""","=""0.605366979""","=""0.000000005""","=""-0.00008""","=""16521000""","=""200g*""","=""4.7723e+04""","=""2.6220e-02""","=""1.0451e-03""","=""-1.28034""",AA,"=""0.00""","=""(16518905.64)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Al,12,"=""0.60595""","=""""","=""0.6059794""","=""0.0000004""","=""-0.00003""","=""16503000""","=""25g""","=""5.75e+03""","=""9.50e-03""","=""1.89e-04""","=""-2.022""",A+,"=""0.0""","=""(16502212)""","=""1s2""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,12,"=""0.61010""","=""""","=""0.6102819""","=""0.0000004""","=""-0.00018""","=""16391000""","=""35g""","=""9.16e+03""","=""1.53e-02""","=""3.08e-04""","=""-1.815""",AA,"=""0.0""","=""(16385870)""","=""1s2""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,12,"=""0.61750""","=""""","=""0.6175515""","=""0.0000004""","=""-0.00005""","=""16194000""","=""50g""","=""1.59e+04""","=""2.73e-02""","=""5.55e-04""","=""-1.564""",AA,"=""0.0""","=""(16192981)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
Al,12,"=""""","=""""","=""0.6177299""","=""0.0000004""","=""""","=""16188306""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(16188306)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
Al,12,"=""0.63142""","=""""","=""0.6313899""","=""0.0000004""","=""0.00003""","=""15837000""","=""100g""","=""3.13e+04""","=""5.62e-02""","=""1.17e-03""","=""-1.250""",AA,"=""0.0""","=""(15838074)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L7418c8""",
Al,12,"=""""","=""""","=""0.6317588""","=""0.0000004""","=""""","=""15828827""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(15828827)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
Al,12,"=""0.66351""","=""""","=""0.6634750""","=""0.0000005""","=""0.00003""","=""15071400""","=""400g""","=""7.61e+04""","=""1.51e-01""","=""3.29e-03""","=""-0.821""",AA,"=""0.0""","=""(15072157)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L7418c8""",
Al,12,"=""0.66449""","=""""","=""0.6644676""","=""0.0000005""","=""0.00002""","=""15049100""","=""20g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(15049642)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""1""",1,3,,"=""""","=""L4110c7""",
Al,11,"=""0.67435""","=""0.00010""","=""0.67435""","=""""","=""0.00000""","=""14829100""","=""3g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""14829100""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1S).3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.67435""","=""0.00010""","=""0.67435""","=""""","=""0.00000""","=""14829100""","=""3g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""14829100""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1S).3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4466c7""",
Al,11,"=""0.67775""","=""0.00010""","=""0.67760""","=""""","=""0.00015""","=""14754700""","=""9*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14934000]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L4466c7""",
Al,11,"=""0.67775""","=""0.00010""","=""0.67762""","=""""","=""0.00013""","=""14754700""","=""9*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14933600]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.67775""","=""0.00010""","=""0.67775""","=""""","="" 0.00000""","=""14754700""","=""9*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14936400]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L4466c7""",
Al,11,"=""0.67775""","=""0.00010""","=""0.67788""","=""""","=""-0.00013""","=""14754700""","=""9*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14933600]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",4,4,,"=""""","=""L4466c7""",
Al,11,"=""0.67775""","=""0.00010""","=""0.67788""","=""""","=""-0.00013""","=""14754700""","=""9*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14933600]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
Al,11,"=""0.67921""","=""0.00010""","=""0.67884""","=""""","=""0.00037""","=""14723000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14907000]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""""","=""L4466c7""",
Al,11,"=""0.67921""","=""0.00010""","=""0.67911""","=""""","=""0.00010""","=""14723000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14907000]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""""","=""L4466c7""",
Al,11,"=""0.67921""","=""0.00010""","=""0.67926""","=""""","=""-0.00005""","=""14723000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[14721800]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(3S).3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.67921""","=""0.00010""","=""0.67926""","=""""","=""-0.00005""","=""14723000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[14721800]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(3S).3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4466c7""",
Al,11,"=""0.68045""","=""0.00010""","=""0.68026""","=""""","=""0.00019""","=""14696200""","=""27*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14876300]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.68045""","=""0.00010""","=""0.68027""","=""""","=""0.00018""","=""14696200""","=""27*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14876000]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.68045""","=""0.00010""","=""0.68033""","=""""","=""0.00012""","=""14696200""","=""27*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14880600]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
Al,11,"=""0.68215""","=""0.00010""","=""0.68238""","=""""","=""-0.00023""","=""14659500""","=""5bl""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""[14830600]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L4466c7""",
Al,11,"=""0.68277""","=""0.00010""","=""0.68265""","=""""","=""0.00012""","=""14646200""","=""3bl""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""[14830600]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L4466c7""",
Al,11,"=""0.68463""","=""0.00010""","=""0.68445""","=""""","=""0.00018""","=""14606400""","=""3*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""14786300""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s.(3S).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
Al,11,"=""0.68463""","=""0.00010""","=""0.68472""","=""""","=""-0.00009""","=""14606400""","=""3*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""14786300""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s.(3S).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L4466c7""",
Al,11,"=""0.68463""","=""0.00010""","=""0.68472""","=""""","=""-0.00009""","=""14606400""","=""3*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""14786300""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s.(3S).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
Al,13,"=""0.71709""","=""""","=""0.717090553""","=""0.000000007""","="" 0.00000""","=""13945300""","=""1000g""","=""1.7862e+05""","=""2.7541e-01""","=""1.3003e-02""","=""-0.25900""",AA,"=""0.00""","=""(13945240.194)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Al,13,"=""0.71765""","=""""","=""0.717631592""","=""0.000000007""","=""0.00002""","=""13934400""","=""500g""","=""1.7919e+05""","=""1.3835e-01""","=""6.5371e-03""","=""-0.55799""",AA,"=""0.00""","=""(13934726.547)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Al,12,"=""0.71936""","=""""","=""0.71929""","=""0.00003""","=""0.00007""","=""13901200""","=""13""","=""""","=""""","=""""","=""""",,"=""(12891090.46)""","=""[26793700]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L4780c7""",
Al,12,"=""0.72306""","=""""","=""0.72319""","=""0.00003""","=""-0.00013""","=""13830100""","=""6""","=""""","=""""","=""""","=""""",,"=""(12815748.9)""","=""[26643400]""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L4780c7""",
Al,12,"=""0.72501""","=""""","=""0.72509""","=""0.00003""","=""-0.00008""","=""13792900""","=""4""","=""""","=""""","=""""","=""""",,"=""(12703070.00)""","=""[26494500]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""""","=""L4780c7""",
Al,12,"=""0.72546""","=""""","=""0.72545""","=""0.00003""","=""0.00001""","=""13784400""","=""3*""","=""""","=""""","=""""","=""""",,"=""(12703070.00)""","=""[26487600]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""""","=""L4780c7""",
Al,12,"=""0.72546""","=""""","=""0.72560""","=""0.00003""","=""-0.00014""","=""13784400""","=""3*""","=""""","=""""","=""""","=""""",,"=""(12703070.00)""","=""[26484800]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72581""","=""0.00003""","=""0.00015""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12809096.78)""","=""[26586800]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72605""","=""0.00003""","=""-0.00009""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12807849.71)""","=""[26581100]""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72608""","=""0.00003""","=""-0.00012""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12814222.98)""","=""[26586800]""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72611""","=""0.00003""","=""-0.00015""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12809096.78)""","=""[26581100]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72629""","=""0.00003""","=""-0.00033""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12809096.78)""","=""[26577700]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""L4780c7""",
Al,12,"=""0.72596""","=""""","=""0.72638""","=""0.00003""","=""-0.00042""","=""13774900""","=""2*""","=""""","=""""","=""""","=""""",,"=""(12814222.98)""","=""[26581100]""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""""","=""L4780c7""",
Al,12,"=""0.72751""","=""""","=""0.72759""","=""0.00003""","=""-0.00008""","=""13745500""","=""17""","=""""","=""""","=""""","=""""",,"=""(12891090.46)""","=""[26635100]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L2560c7,L4780c7""",
Al,12,"=""0.77575""","=""""","=""0.77572957""","=""0.00000010""","=""0.00002""","=""12890800""","=""1000g""","=""2.75e+05""","=""7.45e-01""","=""1.90e-02""","=""-0.128""",AA,"=""0.0""","=""(12891090.46)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T5072,T6910""","=""L7418c8""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77715""","=""""","=""0.00025""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2020450""","=""[14888000]""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.(1P*).3s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77722""","=""""","=""0.00018""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2020450""","=""[14886800]""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.(1P*).3s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77725""","=""""","=""0.00015""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2070520""","=""[14936400]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77729""","=""""","=""0.00011""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2068770""","=""[14934000]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77731""","=""""","=""0.00009""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2068770""","=""[14933600]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77742""","=""""","=""-0.00002""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2070520""","=""[14933600]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.7774""","=""0.0002""","=""0.77742""","=""""","=""-0.00002""","=""12863000""","=""10*""","=""""","=""""","=""""","=""""",,"=""2070520""","=""[14933600]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",4,4,,"=""""","=""L2560c7,L2743""",
Al,11,"=""0.77962""","=""0.00015""","=""0.779603""","=""0.000007""","=""0.00002""","=""12826800""","=""*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""(13003050)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""L22456,L2560c7,L2670c164""",
Al,11,"=""0.77962""","=""0.00015""","=""0.779955""","=""0.000007""","=""-0.00034""","=""12826800""","=""*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""(13003050)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L2560c7,L2670c164""",
Al,12,"=""""","=""""","=""0.78038286""","=""0.00000009""","=""""","=""12814223.0""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12814222.98)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""""","=""""",
Al,12,"=""0.78069""","=""""","=""0.78069517""","=""0.00000010""","=""-0.00001""","=""12809200""","=""50g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12809096.78)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L7418c8""",
Al,11,"=""0.78084""","=""0.00045""","=""0.780895""","=""0.000005""","=""-0.00005""","=""12807000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12805822)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c7,L2670c164""",
Al,11,"=""0.78084""","=""0.00045""","=""0.780962""","=""0.000005""","=""-0.00012""","=""12807000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12804724)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c7,L2670c164""",
Al,11,"=""0.78472""","=""0.00004""","=""0.784647""","=""0.000004""","=""0.00007""","=""12743400""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12744578)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L15053,L7418c164,L2560c7,L2670c164,L627""",
Al,11,"=""0.78472""","=""0.00004""","=""0.784845""","=""0.000004""","=""-0.00012""","=""12743400""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12741371)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L15053,L7418c164,L2560c7,L2670c164,L627""",
Al,11,"=""""","=""""","=""0.785341""","=""0.000004""","=""""","=""12733320""","=""""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""(12909332)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
Al,11,"=""0.78569""","=""0.00004""","=""0.785682""","=""0.000004""","=""0.00001""","=""12727600""","=""*""","=""""","=""""","=""""","=""""",,"=""[176011.5]""","=""(12903804)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L22456,L7418c164,L2670c164,L627""",
Al,11,"=""0.78569""","=""0.00004""","=""0.785699""","=""0.000004""","=""-0.00001""","=""12727600""","=""*""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""(12909332)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L7418c164,L2670c164,L627""",
Al,11,"=""""","=""""","=""0.786040""","=""0.000004""","=""""","=""12722000""","=""""","=""""","=""""","=""""","=""""",,"=""[181805.5]""","=""(12903804)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Al,12,"=""0.7873""","=""""","=""0.78721128""","=""0.00000009""","=""0.0001""","=""12702000""","=""g,bl""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12703070.00)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""""","=""L2670""",
