element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ga,31,"=""""","=""""","=""0.10536002""","=""0.00000003""","=""""","=""94912660""","=""""","=""1.5303e+06""","=""2.5468e-02""","=""1.7668e-04""","=""-1.29297""",AA,"=""0""","=""94912660""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,30,"=""""","=""""","=""0.10942198""","=""0.00000011""","=""""","=""91389320""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""91389321""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.10957186""","=""0.00000011""","=""""","=""91264310""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""91264309""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.124167""","=""0.000025""","=""""","=""80537000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(157760000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
Ga,31,"=""""","=""""","=""0.124478355""","=""0.000000013""","=""""","=""80335252""","=""""","=""5.7098e+06""","=""2.6528e-01""","=""2.1742e-03""","=""-0.27527""",AA,"=""0""","=""80335251.6""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ga,30,"=""""","=""""","=""0.124564""","=""0.000025""","=""""","=""80280000""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(157190000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""1P*""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.124631""","=""0.000025""","=""""","=""80237000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(157460000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.124839""","=""0.000025""","=""""","=""80103000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(157760000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
Ga,31,"=""""","=""""","=""0.125021750""","=""0.000000013""","=""""","=""79986083""","=""""","=""5.8141e+06""","=""1.3624e-01""","=""1.1215e-03""","=""-0.56466""",AA,"=""0""","=""79986082.6""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,30,"=""""","=""""","=""0.12505""","=""0.00003""","=""""","=""79971000""","=""""","=""""","=""""","=""""","=""""",,"=""(77489001)""","=""(157460000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""1D""","=""2""",5,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12505""","=""0.00003""","=""""","=""79965000""","=""""","=""""","=""""","=""""","=""""",,"=""(77224526)""","=""(157190000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12508""","=""0.00003""","=""""","=""79950000""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(156860000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12511""","=""0.00003""","=""""","=""79927000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(157150000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12519""","=""0.00003""","=""""","=""79878000""","=""""","=""""","=""""","=""""","=""""",,"=""(77201852)""","=""(157080000)""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12522""","=""0.00003""","=""""","=""79857000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(157080000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12531""","=""0.00003""","=""""","=""79803000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(157460000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12549""","=""0.00003""","=""""","=""79690000""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(156600000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12553""","=""0.00003""","=""""","=""79661000""","=""""","=""""","=""""","=""""","=""""",,"=""(77489001)""","=""(157150000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12554""","=""0.00003""","=""""","=""79657000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(156880000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12560""","=""0.00003""","=""""","=""79620000""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(156530000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12564""","=""0.00003""","=""""","=""79591000""","=""""","=""""","=""""","=""""","=""""",,"=""(77489001)""","=""(157080000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12580""","=""0.00003""","=""""","=""79493000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(157150000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12591""","=""0.00003""","=""""","=""79423000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(157080000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12598""","=""0.00003""","=""""","=""79375000""","=""""","=""""","=""""","=""""","=""""",,"=""(77224526)""","=""(156600000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12614""","=""0.00003""","=""""","=""79277000""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(156500000)""","=""1s.2p""","=""3P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12623""","=""0.00003""","=""""","=""79223000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(156880000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.12683""","=""0.00003""","=""""","=""78843000""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(156500000)""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
Ga,29,"=""""","=""""","=""0.1287177""","=""0.0000006""","=""""","=""77689400""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(78170390)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Ga,30,"=""""","=""""","=""0.12877182""","=""0.00000003""","=""""","=""77656743""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77656743""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,29,"=""""","=""""","=""0.1289927""","=""0.0000006""","=""""","=""77523800""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(78004730)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
Ga,30,"=""""","=""""","=""0.12905057""","=""0.00000003""","=""""","=""77489001""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77489001""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,,"=""""","=""L12180""",
Ga,29,"=""""","=""""","=""0.1291129""","=""0.0000006""","=""""","=""77451600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77451590""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1291756""","=""0.0000006""","=""""","=""77414000""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(78170390)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1291853""","=""0.0000006""","=""""","=""77408200""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77408160""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1294159""","=""0.0000006""","=""""","=""77270300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77270270""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1294526""","=""0.0000006""","=""""","=""77248400""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(78004730)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Ga,30,"=""""","=""""","=""0.12949488""","=""0.00000003""","=""""","=""77223131""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77223131""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,29,"=""""","=""""","=""0.1295040""","=""0.0000006""","=""""","=""77217700""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(77698640)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1295322""","=""0.0000006""","=""""","=""77200900""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(77681870)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1297099""","=""0.0000006""","=""""","=""77095100""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77851500)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1297205""","=""0.0000006""","=""""","=""77088800""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""77088840""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1297768""","=""0.0000006""","=""""","=""77055400""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(77536340)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1299008""","=""0.0000006""","=""""","=""76981800""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(77462760)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1299481""","=""0.0000006""","=""""","=""76953800""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""76953780""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1299676""","=""0.0000006""","=""""","=""76942300""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77698640)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1299959""","=""0.0000006""","=""""","=""76925500""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77681870)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Ga,30,"=""""","=""""","=""0.13002201""","=""0.00000003""","=""""","=""76910055""","=""""","=""1.26e+01""","=""9.58e-07""","=""3.08e-04""","=""-6.02""",,"=""0""","=""76910055""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T8042""","=""L12180""",
Ga,29,"=""""","=""""","=""0.1301882""","=""0.0000006""","=""""","=""76811900""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(77292840)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1302423""","=""0.0000006""","=""""","=""76780000""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77536340)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1303069""","=""0.0000006""","=""""","=""76741900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""76741920""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1303672""","=""0.0000006""","=""""","=""76706400""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77462760)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1303964""","=""0.0000006""","=""""","=""76689200""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""76689220""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1306567""","=""0.0000006""","=""""","=""76536500""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(77292840)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1314250""","=""0.0000007""","=""""","=""76089000""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""(76569980)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.1319024""","=""0.0000007""","=""""","=""75813600""","=""""","=""""","=""""","=""""","=""""",,"=""[756374]""","=""(76569980)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Ga,31,"=""""","=""""","=""0.41935119""","=""0.00000013""","=""""","=""23846361""","=""""","=""2.3319e+03""","=""6.1478e-04""","=""1.6975e-05""","=""-2.91025""",AA,"=""(79986082.6)""","=""(103832444)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.41950289""","=""0.00000013""","=""""","=""23837738""","=""""","=""2.6976e+04""","=""7.1172e-03""","=""1.9659e-04""","=""-1.84666""",AA,"=""(79994393)""","=""(103832131)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.42558276""","=""0.00000013""","=""""","=""23497192""","=""""","=""5.1199e+03""","=""6.9512e-04""","=""3.8956e-05""","=""-2.55588""",AA,"=""(80335251.6)""","=""(103832444)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.44317942""","=""0.00000012""","=""""","=""22564225""","=""""","=""7.5484e+04""","=""4.4453e-02""","=""1.2971e-03""","=""-1.05107""",AA,"=""(79986082.6)""","=""(102550307.5)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.44334188""","=""0.00000014""","=""""","=""22555956""","=""""","=""4.5732e+04""","=""2.6951e-02""","=""7.8673e-04""","=""-1.26839""",AA,"=""(79994393)""","=""(102550349)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.44360665""","=""0.00000018""","=""""","=""22542493""","=""""","=""4.0933e+03""","=""1.2076e-03""","=""3.5272e-05""","=""-2.61705""",AA,"=""(79986082.6)""","=""(102528576)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.44378092""","=""0.00000017""","=""""","=""22533641""","=""""","=""4.6821e+04""","=""1.3824e-02""","=""4.0393e-04""","=""-1.55834""",AA,"=""(79994393)""","=""(102528034)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.44999759""","=""0.00000012""","=""""","=""22222341""","=""""","=""8.7134e+04""","=""3.9679e-02""","=""2.3513e-03""","=""-0.79938""",AA,"=""(80335251.6)""","=""(102557592.7)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.45014516""","=""0.00000012""","=""""","=""22215056""","=""""","=""1.4324e+04""","=""4.3513e-03""","=""2.5794e-04""","=""-1.75932""",AA,"=""(80335251.6)""","=""(102550307.5)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.45058594""","=""0.00000019""","=""""","=""22193324""","=""""","=""8.9939e+03""","=""1.3688e-03""","=""8.1217e-05""","=""-2.26161""",AA,"=""(80335251.6)""","=""(102528576)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ga,30,"=""""","=""""","=""0.4646498""","=""0.0000020""","=""""","=""21521580""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(98431638)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.4650212""","=""0.0000020""","=""""","=""21504400""","=""""","=""""","=""""","=""""","=""""",,"=""(76910055)""","=""(98414452)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.4713309""","=""0.0000020""","=""""","=""21216520""","=""""","=""""","=""""","=""""","=""""",,"=""(77224526)""","=""(98441041)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.472292""","=""0.000004""","=""""","=""21173360""","=""""","=""""","=""""","=""""","=""""",,"=""(77223131)""","=""(98396490)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.478298""","=""0.000004""","=""""","=""20907490""","=""""","=""""","=""""","=""""","=""""",,"=""(77489001)""","=""(98396490)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""""","=""L12180""",
Ga,30,"=""""","=""""","=""0.481773""","=""0.000004""","=""""","=""20756650""","=""""","=""""","=""""","=""""","=""""",,"=""(77656743)""","=""(98413390)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
Ga,29,"=""""","=""""","=""0.49126""","=""0.00006""","=""""","=""20355700""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""20355690""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Ga,29,"=""""","=""""","=""0.49169""","=""0.00006""","=""""","=""20338100""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""20338120""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Ga,31,"=""""","=""""","=""0.49553720""","=""0.00000015""","=""""","=""20180120""","=""""","=""1.6449e+05""","=""1.2111e-01""","=""3.9516e-03""","=""-0.61578""",AA,"=""(79986082.6)""","=""(100166202.1)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.49573937""","=""0.00000023""","=""""","=""20171890""","=""""","=""8.9046e+04""","=""6.5616e-02""","=""2.1417e-03""","=""-0.88196""",AA,"=""(79994393)""","=""(100166283)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.4965830""","=""0.0000003""","=""""","=""20137622""","=""""","=""8.2009e+03""","=""3.0318e-03""","=""9.9129e-05""","=""-2.21727""",AA,"=""(79986082.6)""","=""(100123705)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.4968140""","=""0.0000003""","=""""","=""20128259""","=""""","=""9.1830e+04""","=""3.3980e-02""","=""1.1115e-03""","=""-1.16774""",AA,"=""(79994393)""","=""(100122652)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ga,29,"=""""","=""""","=""0.50288""","=""0.00006""","=""""","=""19885500""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""[20366460]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""""","=""""",
Ga,31,"=""""","=""""","=""0.50390075""","=""0.00000015""","=""""","=""19845178""","=""""","=""1.9064e+05""","=""1.0885e-01""","=""7.2232e-03""","=""-0.36109""",AA,"=""(80335251.6)""","=""(100180429.3)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ga,31,"=""""","=""""","=""0.50426226""","=""0.00000015""","=""""","=""19830950""","=""""","=""3.1454e+04""","=""1.1991e-02""","=""7.9622e-04""","=""-1.31910""",AA,"=""(80335251.6)""","=""(100166202.1)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ga,29,"=""""","=""""","=""0.50432""","=""0.00006""","=""""","=""19828600""","=""""","=""""","=""""","=""""","=""""",,"=""[480968]""","=""[20309590]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
