Ac,87,"=""""","=""""","=""0.0133799""","=""0.0000004""","=""""","=""747392000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(778230000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""5/2""",4,6,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133801""","=""0.0000004""","=""""","=""747379000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(749526000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133818""","=""0.0000003""","=""""","=""747283000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""747283000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133914""","=""0.0000004""","=""""","=""746750000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(748897000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",2,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133968""","=""0.0000004""","=""""","=""746447000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(748594000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133983""","=""0.0000003""","=""""","=""746363000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""746363000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0133990""","=""0.0000004""","=""""","=""746323000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(748470000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Ac,89,"=""""","=""""","=""0.0137022""","=""0.0000005""","=""""","=""729810000""","=""""","=""4.0793e+08""","=""1.1482e-01""","=""1.0359e-04""","=""-0.63895""",AA,"=""0""","=""729812000""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ac,87,"=""""","=""""","=""0.0139043""","=""0.0000003""","=""""","=""719201000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""719201000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139142""","=""0.0000004""","=""""","=""718688000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(749526000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139264""","=""0.0000004""","=""""","=""718059000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(748897000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139323""","=""0.0000004""","=""""","=""717756000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(748594000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139347""","=""0.0000004""","=""""","=""717632000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(748470000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139369""","=""0.0000004""","=""""","=""717518000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(719665000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139413""","=""0.0000003""","=""""","=""717295000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""717295000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139453""","=""0.0000004""","=""""","=""717087000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""717087000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0139952""","=""0.0000003""","=""""","=""714530000""","=""""","=""""","=""""","=""""","=""""",,"=""[2147000]""","=""(716677000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0145174""","=""0.0000004""","=""""","=""688827000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(719665000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Ac,87,"=""""","=""""","=""0.0145807""","=""0.0000003""","=""""","=""685839000""","=""""","=""""","=""""","=""""","=""""",,"=""[30838000]""","=""(716677000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Ac,89,"=""""","=""""","=""0.064721""","=""0.000008""","=""""","=""154509000""","=""""","=""4.0152e+07""","=""5.0431e-01""","=""2.1491e-03""","=""0.00372""",AA,"=""(729812000)""","=""(884320600)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.064923""","=""0.000008""","=""""","=""154029000""","=""""","=""1.0782e+07""","=""1.3627e-01""","=""5.8250e-04""","=""-0.56457""",AA,"=""(730305000)""","=""(884334000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.068815""","=""0.000010""","=""""","=""145317000""","=""""","=""1.8086e+06""","=""1.2840e-02""","=""5.8179e-05""","=""-1.59039""",AA,"=""(729812000)""","=""(875129000)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.069128""","=""0.000014""","=""""","=""144660000""","=""""","=""1.9594e+07""","=""1.4037e-01""","=""6.3891e-04""","=""-0.55169""",AA,"=""(730305000)""","=""(874965000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.079642""","=""0.000011""","=""""","=""125561000""","=""""","=""3.9779e+07""","=""5.6740e-01""","=""5.9507e-03""","=""0.35595""",AA,"=""(761206400)""","=""(886767600)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.081225""","=""0.000012""","=""""","=""123114000""","=""""","=""6.5560e+06""","=""6.4846e-02""","=""6.9360e-04""","=""-0.58606""",AA,"=""(761206400)""","=""(884320600)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.087779""","=""0.000016""","=""""","=""113923000""","=""""","=""6.9340e+06""","=""4.0049e-02""","=""4.6293e-04""","=""-0.79535""",AA,"=""(761206400)""","=""(875129000)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ac,89,"=""""","=""""","=""0.32361""","=""0.00003""","=""""","=""30901000""","=""""","=""5.6282e+05""","=""1.7673e-01""","=""3.7656e-03""","=""-0.45167""",AA,"=""(730305000)""","=""(761206400)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ac,87,"=""0.324275""","=""0.000032""","=""0.32428""","=""0.00003""","="" 0.00000""","=""30838000""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""30838000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57""",
Ac,87,"=""4.658""","=""0.007""","=""4.658""","=""0.007""","=""0.000""","=""2147000""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""2147000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57""",
Ac,89,"=""""","=""""","=""20.28""","=""0.12""","=""""","=""493000""","=""""","=""""","=""""","=""""","=""""",,"=""(729812000)""","=""(730305000)""","=""2p""","=""2P*""","=""1/2""","=""2s""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ac,4,"=""206.200""","=""""","=""""","=""""","=""""","=""48481.1""","=""20w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""206.4280""","=""0.0013""","=""""","=""""","=""""","=""48427.6""","=""14000h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""210.0000""","=""0.0013""","=""""","=""""","=""""","=""47603.9""","=""27000h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""210.2240""","=""0.0013""","=""""","=""""","=""""","=""47553.2""","=""3400h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""226.1749""","=""0.0006""","=""226.17478""","=""0.00020""","=""0.0001""","=""44199.89""","=""12000""","=""2.04e+00""","=""4.7e-01""","=""3.5e+00""","=""-0.33""",C+,"=""0.00""","=""44199.914""","=""7s2""","=""1S""","=""0""","=""7s.7p""","=""1P*""","=""1""",1,3,,"=""T10463""","=""L7344""",
Ac,2,"=""230.7500""","=""0.0013""","=""""","=""""","=""""","=""43323.62""","=""9800h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""231.6060""","=""0.0013""","=""""","=""""","=""""","=""43163.51""","=""3500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""234.4871""","=""0.0006""","=""234.48721""","=""0.00022""","=""-0.0001""","=""42633.21""","=""4100""","=""8.e-02""","=""7.e-03""","=""3.6e-01""","=""-1.3""",E,"=""7426.489""","=""50059.68""","=""6d.7s""","=""3D""","=""3""","=""5f.6d""","=""3D*""","=""3""",7,7,,"=""T10463""","=""L7344""",
Ac,2,"=""250.1391""","=""0.0006""","=""250.13942""","=""0.00019""","=""-0.0003""","=""39965.71""","=""2500""","=""8.e-02""","=""1.3e-02""","=""3.2e-01""","=""-1.4""",E,"=""4739.631""","=""44705.290""","=""6d.7s""","=""3D""","=""1""","=""5f.6d""","=""1D*""","=""2""",3,5,,"=""T10463""","=""L7344""",
Ac,4,"=""250.212""","=""""","=""""","=""""","=""""","=""39954.1""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""253.4851""","=""0.0006""","=""253.48546""","=""0.00019""","=""-0.0004""","=""39438.20""","=""3800""","=""6.0e-02""","=""6.e-03""","=""2.4e-01""","=""-1.5""",E,"=""5267.147""","=""44705.290""","=""6d.7s""","=""3D""","=""2""","=""5f.6d""","=""1D*""","=""2""",5,5,,"=""T10463""","=""L7344""",
Ac,4,"=""255.808""","=""""","=""""","=""""","=""""","=""39080.1""","=""100w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,3,"=""262.6440""","=""0.0006""","=""262.6439""","=""0.0006""","=""0.0001""","=""38063.00""","=""300000h""","=""3.97e+00""","=""8.22e-01""","=""1.42e+01""","=""0.216""",A,"=""0.00""","=""38063.01""","=""7s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""3/2""",2,4,,"=""T9249,T8388""","=""L7344""",
Ac,2,"=""263.0192""","=""0.0007""","=""263.01960""","=""0.00021""","=""-0.0004""","=""38008.71""","=""36000""","=""4.2e-01""","=""6.1e-02""","=""2.6e+00""","=""-0.52""",C+,"=""5267.147""","=""43275.794""","=""6d.7s""","=""3D""","=""2""","=""5f.6d""","=""3F*""","=""3""",5,7,,"=""T10463""","=""L7344""",
Ac,2,"=""265.7809""","=""0.0007""","=""265.78099""","=""0.00021""","=""-0.0001""","=""37613.79""","=""47000c""","=""4.61e-01""","=""6.3e-02""","=""3.9e+00""","=""-0.36""",C+,"=""7426.489""","=""45040.26""","=""6d.7s""","=""3D""","=""3""","=""5f.6d""","=""3F*""","=""4""",7,9,,"=""T10463""","=""L7344""",
Ac,3,"=""268.2900""","=""0.0006""","=""268.2899""","=""0.0004""","=""0.0001""","=""37262.03""","=""23000h""","=""2.89e-01""","=""3.12e-02""","=""1.10e+00""","=""-0.904""",A,"=""800.97""","=""38063.01""","=""6d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""3/2""",4,4,,"=""T9249,T8388""","=""L7344""",
Ac,2,"=""270.5609""","=""0.0007""","=""270.5616""","=""0.0005""","=""-0.0007""","=""36949.29""","=""3300h""","=""2.1e-01""","=""1.4e-02""","=""6.e-01""","=""-1.2""",E,"=""19202.962""","=""56152.16""","=""6d2""","=""3P""","=""2""","=""5f.6d""","=""1P*""","=""1""",5,3,,"=""T10463""","=""L7344""",
Ac,2,"=""271.2502""","=""0.0007""","=""271.24967""","=""0.00022""","=""0.0005""","=""36855.41""","=""27000""","=""1.8e-01""","=""6.e-02""","=""5.e-01""","=""-1.2""",E,"=""0.00""","=""36855.480""","=""7s2""","=""1S""","=""0""","=""6d.7p""","=""3P*""","=""1""",1,3,,"=""T10463""","=""L7344""",
Ac,2,"=""271.3718""","=""0.0007""","=""271.37154""","=""0.00022""","=""0.0003""","=""36838.89""","=""18000""","=""1.4e-01""","=""2.6e-02""","=""7.e-01""","=""-1.10""",D,"=""4739.631""","=""41578.56""","=""6d.7s""","=""3D""","=""1""","=""5f.6d""","=""3F*""","=""2""",3,5,,"=""T10463""","=""L7344""",
Ac,2,"=""272.6232""","=""0.0007""","=""272.62268""","=""0.00016""","=""0.0005""","=""36669.81""","=""20000""","=""1.42e-01""","=""2.2e-02""","=""1.0e+00""","=""-0.96""",D+,"=""5267.147""","=""41937.021""","=""6d.7s""","=""3D""","=""2""","=""6d.7p""","=""1F*""","=""3""",5,7,,"=""T10463""","=""L7344""",
Ac,2,"=""272.9740""","=""0.0013""","=""272.9718""","=""0.0006""","=""0.0022""","=""36622.68""","=""5700h""","=""2.85e+00""","=""5.3e-01""","=""1.43e+01""","=""0.20""",C+,"=""22180.533""","=""58803.51""","=""7s.7p""","=""3P*""","=""1""","=""6d.8s""","=""1D""","=""2""",3,5,,"=""T10463""","=""L7344""",
Ac,2,"=""275.3150""","=""0.0008""","=""275.31412""","=""0.00023""","=""0.0009""","=""36311.30""","=""6300c""","=""7.4e-02""","=""8.e-03""","=""4.e-01""","=""-1.4""",E,"=""5267.147""","=""41578.56""","=""6d.7s""","=""3D""","=""2""","=""5f.6d""","=""3F*""","=""2""",5,5,,"=""T10463""","=""L7344""",
Ac,2,"=""275.8369""","=""0.0008""","=""275.83671""","=""0.00023""","=""0.0002""","=""36242.59""","=""2500""","=""""","=""""","=""""","=""""",,"=""13236.418""","=""49479.04""","=""6d2""","=""3F""","=""2""","=""5f.6d""","=""3D*""","=""2""",5,5,,"=""""","=""L7344""",
Ac,2,"=""276.0180""","=""0.0013""","=""276.0161""","=""0.0004""","=""0.0019""","=""36218.82""","=""12000hl""","=""2.60e+00""","=""8.9e-01""","=""8.1e+00""","=""-0.05""",C+,"=""20956.42""","=""57175.49""","=""7s.7p""","=""3P*""","=""0""","=""7p2""","=""3P""","=""1""",1,3,,"=""T10463""","=""L7344""",
Ac,2,"=""278.1560""","=""0.0013""","=""278.1530""","=""0.0005""","=""0.0030""","=""35940.44""","=""7000hl""","=""4.0e-01""","=""7.8e-02""","=""2.1e+00""","=""-0.63""",C+,"=""22180.533""","=""58121.36""","=""7s.7p""","=""3P*""","=""1""","=""7s.7d""","=""3D""","=""2""",3,5,,"=""T10463""","=""L7344""",
Ac,2,"=""278.8640""","=""0.0008""","=""278.86319""","=""0.00023""","=""0.0008""","=""35849.20""","=""2900""","=""5.2e-02""","=""6.e-03""","=""4.e-01""","=""-1.4""",E,"=""7426.489""","=""43275.794""","=""6d.7s""","=""3D""","=""3""","=""5f.6d""","=""3F*""","=""3""",7,7,,"=""T10463""","=""L7344""",
Ac,4,"=""279.083""","=""""","=""""","=""""","=""""","=""35821.1""","=""5w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,4,"=""279.390""","=""""","=""""","=""""","=""""","=""35781.7""","=""50w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""279.7590""","=""0.0013""","=""279.7590""","=""0.0013""","=""0.0000""","=""35734.52""","=""27000""","=""2.57e+00""","=""3.7e-01""","=""3.1e+01""","=""0.52""",C+,"=""20848.198""","=""56582.72?""","=""6d2""","=""1G""","=""4""","=""5f.6d""","=""1H*""","=""5""",9,11,,"=""T10463""","=""L7344""",
Ac,2,"=""279.8050""","=""0.0013""","=""""","=""""","=""""","=""35728.64""","=""2600h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""280.6759""","=""0.0008""","=""280.67602""","=""0.00024""","=""-0.0001""","=""35617.79""","=""23000""","=""3.5e-01""","=""4.1e-02""","=""1.9e+00""","=""-0.68""",C+,"=""9087.517""","=""44705.290""","=""6d.7s""","=""1D""","=""2""","=""5f.6d""","=""1D*""","=""2""",5,5,,"=""T10463""","=""L7344""",
Ac,2,"=""282.6270""","=""0.0013""","=""""","=""""","=""""","=""35371.91""","=""2500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""283.1560""","=""0.0013""","=""""","=""""","=""""","=""35305.84""","=""3400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7344""",
Ac,2,"=""283.3472""","=""0.0008""","=""283.3481""","=""0.0003""","=""-0.0009""","=""35282.01""","=""8500""","=""3.2e-01""","=""2.3e-02""","=""1.1e+00""","=""-0.93""",D+,"=""13236.418""","=""48518.32""","=""6d2""","=""3F""","=""2""","=""5f.6d""","=""3D*""","=""1""",5,3,,"=""T10463""","=""L7344""",
Ac,2,"=""284.7160""","=""0.0008""","=""284.71601""","=""0.00016""","="" 0.0000""","=""35112.40""","=""100000hl""","=""2.68e+00""","=""1.96e-01""","=""9.2e+00""","=""-0.01""",C+,"=""9087.517""","=""44199.914""","=""6d.7s""","=""1D""","=""2""","=""7s.7p""","=""1P*""","=""1""",5,3,,"=""T10463""","=""L7344""",
Ac,2,"=""285.6730""","=""0.0013""","=""285.6715""","=""0.0004""","=""0.0015""","=""34994.78""","=""6800h""","=""1.73e+00""","=""2.12e-01""","=""6.0e+00""","=""-0.20""",C+,"=""22180.533""","=""57175.49""","=""7s.7p""","=""3P*""","=""1""","=""7p2""","=""3P""","=""1""",3,3,,"=""T10463""","=""L7344""",
Ac,2,"=""286.4110""","=""0.0013""","=""286.4116""","=""0.0007""","=""-0.0006""","=""34904.61""","=""1800h""","=""6.3e-01""","=""1.29e-01""","=""3.7e+00""","=""-0.41""",C+,"=""29250.366""","=""64154.91?""","=""6d.7p""","=""1P*""","=""1""","=""6d.7d""","=""1D""","=""2""",3,5,,"=""T10463""","=""L7344""",
Ac,2,"=""289.5200""","=""0.0008""","=""289.5195""","=""0.0003""","=""0.0005""","=""34529.80""","=""8800""","=""2.7e-01""","=""2.4e-02""","=""1.6e+00""","=""-0.78""",C,"=""14949.173""","=""49479.04""","=""6d2""","=""3F""","=""3""","=""5f.6d""","=""3D*""","=""2""",7,5,,"=""T10463""","=""L7344""",
Ac,2,"=""289.6820""","=""0.0008""","=""289.68171""","=""0.00019""","=""0.0003""","=""34510.50""","=""40000c""","=""3.09e-01""","=""3.9e-02""","=""2.6e+00""","=""-0.57""",C+,"=""7426.489""","=""41937.021""","=""6d.7s""","=""3D""","=""3""","=""6d.7p""","=""1F*""","=""3""",7,7,,"=""T10463""","=""L7344""",
Ac,2,"=""290.5810""","=""0.0013""","=""290.5790""","=""0.0004""","=""0.0020""","=""34403.73""","=""2800h""","=""5.9e-01""","=""9.6e-02""","=""6.4e+00""","=""-0.17""",C+,"=""29881.055""","=""64285.02""","=""6d.7p""","=""3F*""","=""3""","=""6d.7d""","=""3F""","=""4""",7,9,,"=""T10463""","=""L7344""",
Ac,2,"=""292.3019""","=""0.0009""","=""292.3011""","=""0.0003""","=""0.0008""","=""34201.19""","=""36000""","=""1.76e-01""","=""2.9e-02""","=""2.0e+00""","=""-0.69""",C+,"=""7426.489""","=""41627.78""","=""6d.7s""","=""3D""","=""3""","=""5f.6d""","=""1G*""","=""4""",7,9,,"=""T10463""","=""L7344""",
Ac,2,"=""292.4121""","=""0.0009""","=""292.4123""","=""0.0003""","=""-0.0002""","=""34188.31""","=""7200""","=""""","=""""","=""""","=""""",,"=""9087.517""","=""43275.794""","=""6d.7s""","=""1D""","=""2""","=""5f.6d""","=""3F*""","=""3""",5,7,,"=""""","=""L7344""",
Ac,2,"=""293.1460""","=""0.0013""","=""293.1445""","=""0.0005""","=""0.0015""","=""34102.72""","=""7100hl""","=""1.87e+00""","=""2.4e-01""","=""1.16e+01""","=""0.08""",C+,"=""28201.120""","=""62304.01""","=""7s.7p""","=""3P*""","=""2""","=""6d.7d""","=""3D""","=""2""",5,5,,"=""T10463""","=""L7344""",
Ac,2,"=""293.5800""","=""0.0009""","=""293.5802""","=""0.0004""","=""-0.0002""","=""34052.30""","=""2500""","=""4.4e-02""","=""8.e-03""","=""4.e-01""","=""-1.4""",E,"=""19202.962""","=""53255.25""","=""6d2""","=""3P""","=""2""","=""5f.6d""","=""1F*""","=""3""",5,7,,"=""T10463""","=""L7344""",
Ac,2,"=""294.4421""","=""0.0009""","=""294.4410""","=""0.0006""","=""0.0011""","=""33952.61""","=""2300""","=""8.6e-01""","=""6.7e-02""","=""3.3e+00""","=""-0.47""",C+,"=""22199.428""","=""56152.16""","=""6d2""","=""1D""","=""2""","=""5f.6d""","=""1P*""","=""1""",5,3,,"=""T10463""","=""L7344""",
Ac,3,"=""295.2550""","=""0.0006""","=""295.2551""","=""0.0005""","=""-0.0001""","=""33859.13""","=""230000h""","=""2.30e+00""","=""2.00e-01""","=""1.17e+01""","=""0.079""",A,"=""4203.89""","=""38063.01""","=""6d""","=""2D""","=""5/2""","=""7p""","=""2P*""","=""3/2""",6,4,,"=""T9249,T8388""","=""L7344""",
