element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Sr,36,"=""""","=""""","=""0.0844067""","=""0.0000004""","=""""","=""118474000""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(119087630)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
Sr,37,"=""""","=""""","=""0.08451810""","=""0.00000018""","=""""","=""118317900""","=""""","=""1.834e+07""","=""5.89e-01""","=""1.640e-03""","=""-0.230""",AA,"=""0""","=""118317851""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Sr,37,"=""""","=""""","=""0.08466116""","=""0.00000018""","=""""","=""118117900""","=""""","=""1.453e+03""","=""7.807e-05""","=""2.119e-02""","=""-4.108""",AA,"=""0""","=""118117920""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T6910""","=""L10054""",
Sr,36,"=""""","=""""","=""0.0846984""","=""0.0000004""","=""""","=""118065900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""118065940""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0847554""","=""0.0000004""","=""""","=""117986600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""117986580""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0847562""","=""0.0000004""","=""""","=""117985500""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(119259770)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0848800""","=""0.0000004""","=""""","=""117813400""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(119087630)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0848868""","=""0.0000004""","=""""","=""117804000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""117803970""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0849121""","=""0.0000004""","=""""","=""117768900""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(118382490)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0849524""","=""0.0000004""","=""""","=""117713000""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(118326640)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0850335""","=""0.0000004""","=""""","=""117600700""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(118874900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0850488""","=""0.0000004""","=""""","=""117579600""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(118193170)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0851194""","=""0.0000004""","=""""","=""117482100""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(118095670)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Sr,37,"=""""","=""""","=""0.08514051""","=""0.00000018""","=""""","=""117452900""","=""""","=""5.313e+06""","=""1.732e-01""","=""4.855e-04""","=""-0.761""",AA,"=""0""","=""117452900""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Sr,36,"=""""","=""""","=""0.0851513""","=""0.0000004""","=""""","=""117438000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""117438010""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0852488""","=""0.0000004""","=""""","=""117303700""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""117303690""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0853911""","=""0.0000004""","=""""","=""117108300""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(118382490)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0854318""","=""0.0000004""","=""""","=""117052400""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(118326640)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Sr,37,"=""""","=""""","=""0.08543443""","=""0.00000018""","=""""","=""117048800""","=""""","=""1.015e+02""","=""3.332e-06""","=""7.04e-04""","=""-5.477""",AA,"=""0""","=""117048828""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T6910""","=""L10054""",
Sr,36,"=""""","=""""","=""0.0854829""","=""0.0000004""","=""""","=""116982400""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(117596000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0855293""","=""0.0000004""","=""""","=""116918900""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(118193170)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0855591""","=""0.0000004""","=""""","=""116878300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""116878270""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0856007""","=""0.0000004""","=""""","=""116821400""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(118095670)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0856218""","=""0.0000004""","=""""","=""116792600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""116792630""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0859684""","=""0.0000004""","=""""","=""116321800""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(117596000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0861889""","=""0.0000005""","=""""","=""116024200""","=""""","=""""","=""""","=""""","=""""",,"=""[613598]""","=""(116637820)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Sr,36,"=""""","=""""","=""0.0866825""","=""0.0000005""","=""""","=""115363600""","=""""","=""""","=""""","=""""","=""""",,"=""[1274238]""","=""(116637820)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Sr,38,"=""""","=""""","=""0.26779889""","=""0.00000015""","=""""","=""37341454""","=""""","=""3.3298e+03""","=""3.5801e-04""","=""6.3126e-06""","=""-3.14507""",AA,"=""(120907091)""","=""(158248545)""","=""2p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.26792178""","=""0.00000015""","=""""","=""37324326""","=""""","=""3.8607e+04""","=""4.1547e-03""","=""7.3291e-05""","=""-2.08043""",AA,"=""(120923821)""","=""(158248147)""","=""2s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.27367420""","=""0.00000016""","=""""","=""36539798""","=""""","=""7.6347e+03""","=""4.2863e-04""","=""1.5447e-05""","=""-2.76585""",AA,"=""(121708747.3)""","=""(158248545)""","=""2p""","=""2P*""","=""3/2""","=""7s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.27658180""","=""0.00000016""","=""""","=""36155669""","=""""","=""5.3441e+03""","=""6.1288e-04""","=""1.1161e-05""","=""-2.91159""",AA,"=""(120907091)""","=""(157062760)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.27671464""","=""0.00000016""","=""""","=""36138312""","=""""","=""6.1572e+04""","=""7.0682e-03""","=""1.2878e-04""","=""-1.84966""",AA,"=""(120923821)""","=""(157062133)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.28285332""","=""0.00000017""","=""""","=""35354013""","=""""","=""1.2261e+04""","=""7.3532e-04""","=""2.7389e-05""","=""-2.53146""",AA,"=""(121708747.3)""","=""(157062760)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29210105""","=""0.00000016""","=""""","=""34234728""","=""""","=""1.7381e+05""","=""4.4467e-02""","=""8.5522e-04""","=""-1.05093""",AA,"=""(120907091)""","=""(155141819.1)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29224306""","=""0.00000019""","=""""","=""34218092""","=""""","=""1.0317e+05""","=""2.6420e-02""","=""5.0837e-04""","=""-1.27704""",AA,"=""(120923821)""","=""(155141913)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29252829""","=""0.00000024""","=""""","=""34184730""","=""""","=""9.3865e+03""","=""1.2042e-03""","=""2.3194e-05""","=""-2.61827""",AA,"=""(120907091)""","=""(155091819)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29268091""","=""0.00000024""","=""""","=""34166900""","=""""","=""1.0700e+05""","=""1.3742e-02""","=""2.6482e-04""","=""-1.56092""",AA,"=""(120923821)""","=""(155090723)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29895719""","=""0.00000017""","=""""","=""33449605""","=""""","=""1.9673e+05""","=""3.9540e-02""","=""1.5566e-03""","=""-0.80090""",AA,"=""(121708747.3)""","=""(155158352.1)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29910503""","=""0.00000017""","=""""","=""33433072""","=""""","=""3.2112e+04""","=""4.3070e-03""","=""1.6964e-04""","=""-1.76376""",AA,"=""(121708747.3)""","=""(155141819.1)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.29955302""","=""0.00000025""","=""""","=""33383070""","=""""","=""2.1561e+04""","=""1.4502e-03""","=""5.7207e-05""","=""-2.23650""",AA,"=""(121708747.3)""","=""(155091819)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Sr,37,"=""""","=""""","=""0.30365""","=""0.00014""","=""""","=""32932000""","=""""","=""""","=""""","=""""","=""""",,"=""(117048828)""","=""(149981210)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30405""","=""0.00014""","=""""","=""32890000""","=""""","=""""","=""""","=""""","=""""",,"=""(117048828)""","=""(149938430)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30406""","=""0.00014""","=""""","=""32889000""","=""""","=""""","=""""","=""""","=""""",,"=""(117048828)""","=""(149937330)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30714""","=""0.00014""","=""""","=""32558000""","=""""","=""""","=""""","=""""","=""""",,"=""(117433945)""","=""(149992430)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30718""","=""0.00014""","=""""","=""32555000""","=""""","=""""","=""""","=""""","=""""",,"=""(117452900)""","=""(150007600)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30732""","=""0.00014""","=""""","=""32540000""","=""""","=""""","=""""","=""""","=""""",,"=""(117452900)""","=""(149992430)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30732""","=""0.00014""","=""""","=""32539000""","=""""","=""""","=""""","=""""","=""""",,"=""(117452900)""","=""(149991800)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30737""","=""0.00014""","=""""","=""32534000""","=""""","=""""","=""""","=""""","=""""",,"=""(117458310)""","=""(149992600)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30784""","=""0.00014""","=""""","=""32485000""","=""""","=""""","=""""","=""""","=""""",,"=""(117452900)""","=""(149937420)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30788""","=""0.00014""","=""""","=""32480000""","=""""","=""""","=""""","=""""","=""""",,"=""(117458310)""","=""(149938430)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""1""",1,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30787""","=""0.00014""","=""""","=""32481000""","=""""","=""""","=""""","=""""","=""""",,"=""(117433945)""","=""(149915430)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.30805""","=""0.00014""","=""""","=""32463000""","=""""","=""""","=""""","=""""","=""""",,"=""(117452900)""","=""(149915430)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31358""","=""0.00015""","=""""","=""31890000""","=""""","=""""","=""""","=""""","=""""",,"=""(118117920)""","=""(150007600)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""1D""","=""2""",5,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31359""","=""0.00015""","=""""","=""31888000""","=""""","=""""","=""""","=""""","=""""",,"=""(118117920)""","=""(150006370)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31373""","=""0.00015""","=""""","=""31875000""","=""""","=""""","=""""","=""""","=""""",,"=""(118117920)""","=""(149992430)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31374""","=""0.00015""","=""""","=""31874000""","=""""","=""""","=""""","=""""","=""""",,"=""(118117920)""","=""(149991800)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31449""","=""0.00015""","=""""","=""31798000""","=""""","=""""","=""""","=""""","=""""",,"=""(118117920)""","=""(149915430)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31556""","=""0.00015""","=""""","=""31690000""","=""""","=""""","=""""","=""""","=""""",,"=""(118317851)""","=""(150007600)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31571""","=""0.00015""","=""""","=""31675000""","=""""","=""""","=""""","=""""","=""""",,"=""(118317851)""","=""(149992430)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31572""","=""0.00015""","=""""","=""31674000""","=""""","=""""","=""""","=""""","=""""",,"=""(118317851)""","=""(149991800)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31626""","=""0.00015""","=""""","=""31620000""","=""""","=""""","=""""","=""""","=""""",,"=""(118317851)""","=""(149937420)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""""","=""L10054,L7139""",
Sr,37,"=""""","=""""","=""0.31648""","=""0.00015""","=""""","=""31598000""","=""""","=""""","=""""","=""""","=""""",,"=""(118317851)""","=""(149915430)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""""","=""L10054,L7139""",
Sr,36,"=""""","=""""","=""0.31747""","=""0.00020""","=""""","=""31499000""","=""""","=""8.50e+04""","=""2.57e-02""","=""5.37e-04""","=""-1.29""",,"=""0""","=""31499200""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Sr,36,"=""""","=""""","=""0.31790""","=""0.00020""","=""""","=""31456000""","=""""","=""8.78e+04""","=""1.33e-02""","=""2.78e-04""","=""-1.58""",,"=""0""","=""31456400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Sr,36,"=""""","=""""","=""0.3236""","=""0.0003""","=""""","=""30900000""","=""""","=""1.43e+05""","=""4.5e-02""","=""9.6e-04""","=""-1.05""",,"=""[613598]""","=""(31512900)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Sr,36,"=""""","=""""","=""0.3246""","=""0.0003""","=""""","=""30810000""","=""""","=""8.86e+03""","=""1.40e-03""","=""2.99e-05""","=""-2.55""",,"=""[613598]""","=""(31420900)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""T5593""","=""""",
Sr,38,"=""""","=""""","=""0.32633121""","=""0.00000020""","=""""","=""30643713""","=""""","=""3.7797e+05""","=""1.2069e-01""","=""2.5932e-03""","=""-0.61730""",AA,"=""(120907091)""","=""(151550804.2)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.3265075""","=""0.0000003""","=""""","=""30627170""","=""""","=""2.0053e+05""","=""6.4100e-02""","=""1.3780e-03""","=""-0.89211""",AA,"=""(120923821)""","=""(151550993)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.3273765""","=""0.0000006""","=""""","=""30545870""","=""""","=""1.8820e+04""","=""3.0240e-03""","=""6.5182e-05""","=""-2.21839""",AA,"=""(120907091)""","=""(151452960)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Sr,38,"=""""","=""""","=""0.3275789""","=""0.0000005""","=""""","=""30527000""","=""""","=""2.1030e+05""","=""3.3832e-02""","=""7.2970e-04""","=""-1.16965""",AA,"=""(120923821)""","=""(151450820)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
