element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mg,12,"=""0.65765""","=""""","=""0.658001211""","=""0.000000003""","=""-0.00035""","=""15205700""","=""30g*""","=""7.1270e+03""","=""9.2523e-03""","=""4.0085e-04""","=""-1.73272""",AA,"=""0.00""","=""(15197540.422)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Mg,12,"=""0.65765""","=""""","=""0.658022340""","=""0.000000003""","=""-0.00037""","=""15205700""","=""15g*""","=""7.1122e+03""","=""4.6168e-03""","=""2.0003e-04""","=""-2.03463""",AA,"=""0.00""","=""(15197052.422)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Mg,12,"=""0.67365""","=""""","=""0.673775101""","=""0.000000003""","=""-0.00013""","=""14844500""","=""60g*""","=""1.4138e+04""","=""1.9244e-02""","=""8.5372e-04""","=""-1.41468""",AA,"=""0.00""","=""(14841747.628)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Mg,12,"=""0.67365""","=""""","=""0.673818380""","=""0.000000003""","=""-0.00017""","=""14844500""","=""30g*""","=""1.4116e+04""","=""9.6082e-03""","=""4.2628e-04""","=""-1.71633""",AA,"=""0.00""","=""(14840794.33)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Mg,11,"=""""","=""""","=""0.7103687""","=""0.0000007""","=""""","=""14077196""","=""10g""","=""1.40e+03""","=""3.18e-03""","=""7.44e-05""","=""-2.498""",A+,"=""0.0""","=""(14077196)""","=""1s2""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""""",
Mg,12,"=""0.71068""","=""""","=""0.710576767""","=""0.000000004""","=""0.00010""","=""14071000""","=""200g*""","=""3.4672e+04""","=""5.2491e-02""","=""2.4558e-03""","=""-0.97889""",AA,"=""0.00""","=""(14073074.80)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Mg,12,"=""0.71068""","=""""","=""0.710690900""","=""0.000000005""","=""-0.00001""","=""14071000""","=""100g*""","=""3.4659e+04""","=""2.6244e-02""","=""1.2281e-03""","=""-1.27994""",AA,"=""0.00""","=""(14070814.75)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Mg,11,"=""0.7128""","=""""","=""0.7119427""","=""0.0000007""","=""0.0009""","=""14029000""","=""15g""","=""1.92e+03""","=""4.39e-03""","=""1.03e-04""","=""-2.358""",A,"=""0.0""","=""(14046074)""","=""1s2""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L2304""",
Mg,11,"=""0.7156""","=""""","=""0.7141547""","=""0.0000007""","=""0.0014""","=""13974000""","=""20g""","=""2.74e+03""","=""6.29e-03""","=""1.48e-04""","=""-2.201""",A,"=""0.0""","=""(14002569)""","=""1s2""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L2304""",
Mg,11,"=""0.7177""","=""""","=""0.7174053""","=""0.0000006""","=""0.0003""","=""13933000""","=""25g""","=""4.10e+03""","=""9.50e-03""","=""2.24e-04""","=""-2.022""",A,"=""0.0""","=""(13939122.6)""","=""1s2""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L2304""",
Mg,11,"=""0.72256""","=""""","=""0.7224707""","=""0.0000006""","=""0.00009""","=""13839700""","=""35g""","=""6.52e+03""","=""1.53e-02""","=""3.64e-04""","=""-1.815""",A+,"=""0.0""","=""(13841392.5)""","=""1s2""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L2560c7""",
Mg,11,"=""0.73102""","=""""","=""0.7310280""","=""0.0000006""","=""-0.00001""","=""13679500""","=""50g""","=""1.13e+04""","=""2.72e-02""","=""6.56e-04""","=""-1.565""",A+,"=""0.0""","=""(13679367.0)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L7418c8""",
Mg,11,"=""""","=""""","=""0.7312532""","=""0.0000006""","=""""","=""13675154""","=""2g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(13675153.7)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
Mg,11,"=""0.74738""","=""""","=""0.7473132""","=""0.0000007""","=""0.00007""","=""13380100""","=""100g""","=""2.24e+04""","=""5.62e-02""","=""1.38e-03""","=""-1.250""",A+,"=""0.0""","=""(13381270.1)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L7418c8""",
Mg,11,"=""""","=""""","=""0.7477789""","=""0.0000007""","=""""","=""13372937""","=""5g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(13372937.2)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
Mg,11,"=""0.78509""","=""""","=""0.7850513""","=""0.0000008""","=""0.00004""","=""12737400""","=""400g""","=""5.43e+04""","=""1.50e-01""","=""3.89e-03""","=""-0.824""",A+,"=""0.0""","=""(12738021.0)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L7418c8""",
Mg,11,"=""0.78612""","=""""","=""0.7863036""","=""0.0000007""","=""-0.00018""","=""12720700""","=""20g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(12717734.5)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""1""",1,3,,"=""""","=""L4110c7""",
Mg,10,"=""0.80694""","=""0.00015""","=""0.8066""","=""""","=""0.0003""","=""12392500""","=""""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""[12561000]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L2560c7""",
Mg,10,"=""0.8092""","=""0.0002""","=""0.8092""","=""""","=""0.0000""","=""12358000""","=""3*""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""12518000""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L2743""",
Mg,12,"=""0.84201""","=""""","=""0.841920005""","=""0.000000006""","=""0.00009""","=""11876300""","=""1000g""","=""1.2974e+05""","=""2.7574e-01""","=""1.5286e-02""","=""-0.25846""",AA,"=""0.00""","=""(11877612.9994)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2560c7""",
Mg,12,"=""0.84260""","=""""","=""0.842460965""","=""0.000000006""","=""0.00014""","=""11868000""","=""500g""","=""1.3008e+05""","=""1.3841e-01""","=""7.6776e-03""","=""-0.55780""",AA,"=""0.00""","=""(11869986.166)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L2560c7""",
Mg,11,"=""0.84460""","=""""","=""0.84458""","=""0.00004""","=""0.00002""","=""11839900""","=""""","=""""","=""""","=""""","=""""",,"=""(10906619.565)""","=""[22746800]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L2560c7""",
Mg,11,"=""0.84917""","=""""","=""0.84959""","=""0.00004""","=""-0.00042""","=""11776200""","=""""","=""""","=""""","=""""","=""""",,"=""(10838771.36)""","=""[22609200]""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L2560c7""",
Mg,11,"=""0.85235""","=""""","=""0.85207""","=""0.00004""","=""0.00028""","=""11732300""","=""*""","=""""","=""""","=""""","=""""",,"=""(10736142.64)""","=""[22472200]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""""","=""L2560c7""",
Mg,11,"=""0.85235""","=""""","=""0.85242""","=""0.00004""","=""-0.00007""","=""11732300""","=""*""","=""""","=""""","=""""","=""""",,"=""(10736142.64)""","=""[22467400]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""""","=""L2560c7""",
Mg,11,"=""0.85235""","=""""","=""0.85258""","=""0.00004""","=""-0.00023""","=""11732300""","=""*""","=""""","=""""","=""""","=""""",,"=""(10736142.64)""","=""[22465200]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85299""","=""0.00004""","=""0.00036""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10832823.87)""","=""[22556300]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85323""","=""0.00004""","=""0.00012""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10831991.68)""","=""[22552100]""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85325""","=""0.00004""","=""0.00010""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10836396.36)""","=""[22556300]""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85330""","=""0.00004""","=""0.00005""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10832823.87)""","=""[22552100]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85347""","=""0.00004""","=""-0.00012""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10832823.87)""","=""[22549700]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""L2560c7""",
Mg,11,"=""0.85335""","=""""","=""0.85356""","=""0.00004""","=""-0.00021""","=""11718500""","=""*""","=""""","=""""","=""""","=""""",,"=""(10836396.36)""","=""[22552100]""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""""","=""L2560c7""",
Mg,11,"=""0.85494""","=""""","=""0.85515""","=""0.00004""","=""-0.00021""","=""11696700""","=""""","=""""","=""""","=""""","=""""",,"=""(10906619.565)""","=""[22600500]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L2560c7""",
Mg,11,"=""0.8574""","=""""","=""0.85839""","=""0.00004""","=""-0.0010""","=""11663000""","=""""","=""""","=""""","=""""","=""""",,"=""(10906619.565)""","=""[22556300]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L2560c7""",
Mg,11,"=""0.85990""","=""""","=""0.85995""","=""0.00004""","=""-0.00005""","=""11629300""","=""""","=""""","=""""","=""""","=""""",,"=""(10838771.36)""","=""[22467400]""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L2560c7""",
Mg,11,"=""""","=""""","=""0.86699""","=""0.00004""","=""""","=""11534200""","=""""","=""""","=""""","=""""","=""""",,"=""(10906619.565)""","=""[22440800]""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""""","=""""",
Mg,11,"=""0.91689""","=""""","=""0.9168744""","=""0.0000007""","=""0.00002""","=""10906400""","=""1000g""","=""1.96e+05""","=""7.41e-01""","=""2.24e-02""","=""-0.130""",A+,"=""0.0""","=""(10906619.565)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T5231c4,T5072""","=""L7418c8""",
Mg,10,"=""0.92186""","=""0.00004""","=""0.921884""","=""0.000009""","=""-0.00002""","=""10847600""","=""10*""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""(11007360)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""L22456,L9519c164,L11441c164,L2560c7""",
Mg,10,"=""0.92217""","=""0.00004""","=""0.922222""","=""0.000009""","=""-0.00005""","=""10844000""","=""10*""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""(11007360)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L9519c164,L11441c164,L2560c7""",
Mg,11,"=""""","=""""","=""0.9228160""","=""0.0000007""","=""""","=""10836396""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10836396.36)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""""","=""L2670""",
Mg,11,"=""0.92310""","=""""","=""0.9231203""","=""0.0000007""","=""-0.00002""","=""10833100""","=""50g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10832823.87)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L7418c8""",
Mg,10,"=""0.92352""","=""0.00004""","=""0.923508""","=""0.000006""","=""0.00001""","=""10828200""","=""*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10828271)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L9519c164,L11441c164,L3784c164,L7418c164,L2670c164""",
Mg,10,"=""0.92352""","=""0.00004""","=""0.923569""","=""0.000006""","=""-0.00005""","=""10828200""","=""*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10827558)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L9519c164,L11441c164,L3784c164,L7418c164,L2670c164""",
Mg,10,"=""0.9266""","=""0.0002""","=""0.9267""","=""""","=""-0.0001""","=""10792100""","=""2*""","=""""","=""""","=""""","=""""",,"=""1726520""","=""12518000""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L2670""",
Mg,10,"=""0.9266""","=""0.0002""","=""0.9268""","=""""","=""-0.0002""","=""10792100""","=""2*""","=""""","=""""","=""""","=""""",,"=""1727830""","=""12518000""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L2670""",
Mg,10,"=""0.92830""","=""0.00003""","=""0.928350""","=""0.000005""","=""-0.00005""","=""10772400""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10771800)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L9519c164,L11441c164,L11439,L3784c164""",
Mg,10,"=""0.92849""","=""0.00006""","=""0.928545""","=""0.000005""","=""-0.00005""","=""10770100""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10769541)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L9519c164,L11439,L3784c164""",
Mg,10,"=""0.92927""","=""0.00004""","=""0.929288""","=""0.000005""","=""-0.00002""","=""10761200""","=""""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""(10920936)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""L22456,L9519c164,L11439,L11441c164""",
Mg,10,"=""0.92966""","=""0.00003""","=""0.929618""","=""0.000005""","=""0.00004""","=""10756600""","=""15bl*""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""(10917120)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L22456,L9519c164,L11439,L11441c164,L7418c164,L2670c164""",
Mg,10,"=""0.92966""","=""0.00003""","=""0.929632""","=""0.000005""","=""0.00003""","=""10756600""","=""15bl*""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""(10920936)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L9519c164,L11439,L11441c164,L7418c164,L2670c164""",
Mg,10,"=""0.92992""","=""0.00012""","=""0.929962""","=""0.000005""","=""-0.00004""","=""10753600""","=""""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""(10917120)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""L22456,L11439,L11441c164""",
Mg,10,"=""0.93154""","=""0.00004""","=""0.931572""","=""0.000008""","=""-0.00003""","=""10735000""","=""30""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""(10894552)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L11439,L11441c164,L9519c164,L2560c7,L3784c164""",
Mg,11,"=""0.9316""","=""""","=""0.9314332""","=""0.0000007""","=""0.0002""","=""10734000""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10736142.64)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""""","=""L2670""",
Mg,10,"=""0.93187""","=""0.00006""","=""0.931918""","=""0.000008""","=""-0.00005""","=""10731100""","=""""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""(10894552)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L11441c164""",
Mg,10,"=""0.93201""","=""0.00003""","=""0.932000""","=""0.000008""","=""0.00001""","=""10729500""","=""50""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""(10893608)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L11441c164,L9519c164,L2560c7,L3784c164""",
Mg,9,"=""""","=""""","=""0.93670""","=""""","=""""","=""10675800""","=""14""","=""""","=""""","=""""","=""""",,"=""405100""","=""11080900""","=""1s2.2p2""","=""1D""","=""2""","=""1s.2p3""","=""1P*""","=""1""",5,3,,"=""""","=""L4330""",
Mg,10,"=""""","=""""","=""0.938043""","=""0.000005""","=""""","=""10660490""","=""""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""10820506+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Mg,10,"=""0.93820""","=""0.00020""","=""0.938219""","=""0.000005""","=""-0.00002""","=""10658700""","=""*""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""10818511+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""L22456,L11441c164""",
Mg,9,"=""0.9384""","=""""","=""0.93830""","=""""","=""0.0001""","=""10656000""","=""43bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""10657600""","=""1s2.2s2""","=""1S""","=""0""","=""1s.2s2.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L4330""",
Mg,9,"=""0.9384""","=""""","=""0.93885""","=""""","=""-0.0004""","=""10656000""","=""43bl*""","=""""","=""""","=""""","=""""",,"=""369330""","=""[11020700]""","=""1s2.2p2""","=""3P""","=""2""","=""1s.2p3""","=""3P*""","=""2""",5,5,,"=""""","=""L4330""",
Mg,10,"=""0.93843""","=""0.00020""","=""0.938379""","=""0.000006""","=""0.00005""","=""10656100""","=""*""","=""""","=""""","=""""","=""""",,"=""[160014.1]""","=""10816690+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L22456,L7418c164,L627""",
Mg,10,"=""0.93843""","=""0.00020""","=""0.938393""","=""0.000005""","=""0.00004""","=""10656100""","=""*""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""10820506+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L7418c164,L627""",
Mg,10,"=""""","=""""","=""0.938569""","=""0.000005""","=""""","=""10654520""","=""""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""10818511+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Mg,10,"=""""","=""""","=""0.938729""","=""0.000006""","=""""","=""10652700""","=""""","=""""","=""""","=""""","=""""",,"=""[163988.8]""","=""10816690+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Mg,10,"=""""","=""""","=""0.938959""","=""0.000005""","=""""","=""10650090""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""10650090+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Mg,10,"=""0.93920""","=""0.00012""","=""0.939198""","=""0.000005""","=""0.00000""","=""10647300""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(10647382)+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L7418c164,L627,L21218""",
Mg,10,"=""0.93920""","=""0.00012""","=""0.939287""","=""0.000005""","=""-0.00009""","=""10647300""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""10646371+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""L22456,L7418c164,L627,L21218""",
Mg,9,"=""0.9393""","=""""","=""0.93930""","=""""","="" 0.0000""","=""10646000""","=""49""","=""""","=""""","=""""","=""""",,"=""271687""","=""10917900""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s.(2S).2s.2p2.(2P)""","=""1P""","=""1""",3,3,,"=""""","=""L4330""",
Mg,9,"=""0.9411""","=""""","=""0.94116""","=""""","=""-0.0001""","=""10626000""","=""86bl*""","=""""","=""""","=""""","=""""",,"=""144091""","=""[10769300]""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""2""",5,5,,"=""""","=""L4330""",
Mg,9,"=""0.9411""","=""""","=""0.94126""","=""""","=""-0.0002""","=""10626000""","=""*""","=""""","=""""","=""""","=""""",,"=""140504""","=""[10764600]""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""1""",1,3,,"=""""","=""L4330""",
