element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Co,26,"=""""","=""""","=""0.16520""","=""0.00003""","=""""","=""60534000""","=""""","=""5.9e+06""","=""8.0e-02""","=""1.3e-03""","=""-0.62""",C,"=""(58411577.4)""","=""(118946000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,27,"=""""","=""""","=""0.165272851""","=""0.000000011""","=""""","=""60506005""","=""""","=""3.3421e+06""","=""1.3686e-01""","=""1.4893e-03""","=""-0.56269""",AA,"=""0""","=""60506005.4""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Co,26,"=""""","=""""","=""0.16556""","=""0.00003""","=""""","=""60402000""","=""""","=""3.2e+06""","=""3.9e-01""","=""2.2e-03""","=""-0.40""",C,"=""(58122688.6)""","=""(118525000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16557""","=""0.00003""","=""""","=""60398000""","=""""","=""1.8e+06""","=""7.4e-02""","=""2.0e-03""","=""-0.43""",C,"=""(58261223.2)""","=""(118659000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""1D""","=""2""",5,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16563""","=""0.00003""","=""""","=""60375000""","=""""","=""3.3e+06""","=""2.3e-01""","=""3.7e-03""","=""-0.17""",C,"=""(57857500.2)""","=""(118233000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16569""","=""0.00003""","=""""","=""60354000""","=""""","=""2.1e+06""","=""1.4e-01""","=""2.4e-03""","=""-0.36""",C,"=""(58119738.7)""","=""(118474000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16579""","=""0.00003""","=""""","=""60316000""","=""""","=""2.2e+06""","=""2.7e-01""","=""1.5e-03""","=""-0.57""",C,"=""(58102167.5)""","=""(118418000)""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16584""","=""0.00003""","=""""","=""60298000""","=""""","=""1.5e+06""","=""6.2e-02""","=""1.0e-03""","=""-0.73""",C,"=""(58119738.7)""","=""(118418000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16598""","=""0.00003""","=""""","=""60247000""","=""""","=""4.9e+06""","=""3.4e-01""","=""5.5e-03""","=""0.01""",C,"=""(58411577.4)""","=""(118659000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16603""","=""0.00003""","=""""","=""60228000""","=""""","=""3.2e+06""","=""1.3e-01""","=""2.2e-03""","=""-0.40""",C,"=""(57857500.2)""","=""(118086000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16608""","=""0.00003""","=""""","=""60213000""","=""""","=""3.2e+06""","=""1.3e-01""","=""3.6e-03""","=""-0.18""",C,"=""(58261223.2)""","=""(118474000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16611""","=""0.00003""","=""""","=""60202000""","=""""","=""6.0e+06""","=""8.3e-02""","=""1.4e-03""","=""-0.61""",C,"=""(58119738.7)""","=""(118322000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16615""","=""0.00003""","=""""","=""60186000""","=""""","=""3.3e+06""","=""4.6e-02""","=""7.5e-04""","=""-0.86""",C,"=""(57857500.2)""","=""(118044000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16623""","=""0.00003""","=""""","=""60157000""","=""""","=""2.8e+06""","=""7.0e-02""","=""1.9e-03""","=""-0.46""",C,"=""(58261223.2)""","=""(118418000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16649""","=""0.00003""","=""""","=""60062000""","=""""","=""1.3e+06""","=""9.0e-02""","=""1.5e-03""","=""-0.57""",C,"=""(58411577.4)""","=""(118474000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16665""","=""0.00003""","=""""","=""60006000""","=""""","=""1.6e+05""","=""6.7e-03""","=""1.1e-04""","=""-1.70""",D,"=""(58411577.4)""","=""(118418000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16677""","=""0.00003""","=""""","=""59963000""","=""""","=""1.5e+05""","=""1.9e-02""","=""1.0e-04""","=""-1.73""",D,"=""(58122688.6)""","=""(118086000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""3P*""","=""1""",1,3,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16692""","=""0.00003""","=""""","=""59910000""","=""""","=""1.0e+05""","=""1.4e-03""","=""2.3e-05""","=""-2.38""",D,"=""(58411577.4)""","=""(118322000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16697""","=""0.00003""","=""""","=""59892000""","=""""","=""6.4e+05""","=""8.9e-03""","=""1.5e-04""","=""-1.57""",D,"=""(58119738.7)""","=""(118012000)""","=""1s.2p""","=""3P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.16778""","=""0.00003""","=""""","=""59600000""","=""""","=""6.2e+05""","=""8.7e-03""","=""1.4e-04""","=""-1.58""",D,"=""(58411577.4)""","=""(118012000)""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Co,26,"=""""","=""""","=""0.17119894""","=""0.00000003""","=""""","=""58411577""","=""""","=""5.26e+06""","=""6.93e-01""","=""3.91e-03""","=""-0.159""",B,"=""0.0""","=""(58411577.4)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T3585""","=""""",
Co,25,"=""""","=""""","=""0.1713268""","=""0.0000008""","=""""","=""58368000""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58777440)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Co,26,"=""""","=""""","=""0.17164075""","=""0.00000003""","=""""","=""58261223""","=""""","=""9.05e+01""","=""2.00e-05""","=""4.52e-02""","=""-4.699""",D,"=""0.0""","=""(58261223.2)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T4731""","=""""",
Co,25,"=""""","=""""","=""0.1717242""","=""0.0000008""","=""""","=""58232900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""58232920""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Co,25,"=""0.171790""","=""0.000014""","=""0.1717732""","=""0.0000008""","=""0.000017""","=""58211000""","=""*""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58777440)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.171790""","=""0.000014""","=""0.1717961""","=""0.0000007""","=""-0.000006""","=""58211000""","=""*""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58618000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.171790""","=""0.000014""","=""0.1718055""","=""0.0000008""","=""-0.000015""","=""58211000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""58205360""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L9463c164""",
Co,26,"=""""","=""""","=""0.17205858""","=""0.00000003""","=""""","=""58119739""","=""""","=""5.89e+05""","=""7.84e-02""","=""4.44e-04""","=""-1.106""",B,"=""0.0""","=""(58119738.7)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T3585""","=""""",
Co,25,"=""0.172125""","=""0.000011""","=""0.1721512""","=""0.0000008""","=""-0.000026""","=""58097000""","=""g""","=""""","=""""","=""""","=""""",,"=""0""","=""58088470""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.172236""","=""0.000008""","=""0.1722449""","=""0.0000007""","=""-0.000009""","=""58060000""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58618000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L9463c164""",
Co,25,"=""""","=""""","=""0.1723140""","=""0.0000007""","=""""","=""58033590""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58443040)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Co,25,"=""0.172325""","=""0.000006""","=""0.1723264""","=""0.0000008""","=""-0.000001""","=""58029800""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58438870)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.172425""","=""0.000008""","=""0.1724221""","=""0.0000008""","=""0.000003""","=""57996000""","=""g""","=""""","=""""","=""""","=""""",,"=""0""","=""57997200""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.172593""","=""0.000007""","=""0.1725942""","=""0.0000008""","=""-0.000001""","=""57939700""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58500490)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L9463c164""",
Co,25,"=""""","=""""","=""0.1727779""","=""0.0000007""","=""""","=""57877780""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58287230)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Co,25,"=""0.172785""","=""0.000017""","=""0.1727655""","=""0.0000007""","=""0.000019""","=""57875000""","=""*""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58443040)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.172785""","=""0.000017""","=""0.1727780""","=""0.0000008""","=""0.000007""","=""57875000""","=""*""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58438870)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L9463c164""",
Co,26,"=""""","=""""","=""0.17283844""","=""0.00000003""","=""""","=""57857500""","=""""","=""3.12e+00""","=""4.19e-07""","=""1.79e-04""","=""-6.378""",B,"=""0.0""","=""(57857500.2)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T4731""","=""""",
Co,25,"=""""","=""""","=""0.1729373""","=""0.0000007""","=""""","=""57824410""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58233860)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1729987""","=""0.0000008""","=""""","=""57803900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""57803900""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1731826""","=""0.0000007""","=""""","=""57742520""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(58151970)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Co,25,"=""0.173234""","=""0.000012""","=""0.1732319""","=""0.0000007""","=""0.000002""","=""57725000""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58287230)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L9463c164""",
Co,25,"=""0.173360""","=""0.000018""","=""0.1733290""","=""0.0000008""","=""0.000031""","=""57683000""","=""g""","=""""","=""""","=""""","=""""",,"=""0""","=""57693750""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L9463c164""",
Co,25,"=""""","=""""","=""0.1733922""","=""0.0000007""","=""""","=""57672730""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58233860)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1734315""","=""0.0000008""","=""""","=""57659600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""57659650""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1736387""","=""0.0000007""","=""""","=""57590840""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(58151970)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1749804""","=""0.0000009""","=""""","=""57149300""","=""""","=""""","=""""","=""""","=""""",,"=""[409450]""","=""(57558710)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Co,25,"=""""","=""""","=""0.1754460""","=""0.0000010""","=""""","=""56997600""","=""""","=""""","=""""","=""""","=""""",,"=""[561128]""","=""(57558710)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Co,27,"=""""","=""""","=""0.55516918""","=""0.00000011""","=""""","=""18012527""","=""""","=""1.3324e+03""","=""6.1567e-04""","=""2.2505e-05""","=""-2.90962""",AA,"=""(60506005.4)""","=""(78518532.7)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.55533456""","=""0.00000011""","=""""","=""18007163""","=""""","=""1.5445e+04""","=""7.1407e-03""","=""2.6110e-04""","=""-1.84523""",AA,"=""(60511174)""","=""(78518337.0)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.56138199""","=""0.00000011""","=""""","=""17813183""","=""""","=""2.8623e+03""","=""6.7619e-04""","=""4.9987e-05""","=""-2.56787""",AA,"=""(60705350.01)""","=""(78518532.7)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.58690220""","=""0.00000010""","=""""","=""17038614""","=""""","=""4.3031e+04""","=""4.4443e-02""","=""1.7174e-03""","=""-1.05117""",AA,"=""(60506005.4)""","=""(77544619.36)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.58707947""","=""0.00000011""","=""""","=""17033469""","=""""","=""2.6322e+04""","=""2.7201e-02""","=""1.0515e-03""","=""-1.26438""",AA,"=""(60511174)""","=""(77544643.1)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.58732906""","=""0.00000014""","=""""","=""17026231""","=""""","=""2.3381e+03""","=""1.2092e-03""","=""4.6760e-05""","=""-2.61648""",AA,"=""(60506005.4)""","=""(77532236)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.58751904""","=""0.00000015""","=""""","=""17020725""","=""""","=""2.6788e+04""","=""1.3863e-02""","=""5.3626e-04""","=""-1.55713""",AA,"=""(60511174)""","=""(77531899)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.59370255""","=""0.00000010""","=""""","=""16843451""","=""""","=""5.0142e+04""","=""3.9745e-02""","=""3.1074e-03""","=""-0.79865""",AA,"=""(60705350.01)""","=""(77548801.46)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.59384999""","=""0.00000010""","=""""","=""16839269""","=""""","=""8.2703e+03""","=""4.3725e-03""","=""3.4194e-04""","=""-1.75721""",AA,"=""(60705350.01)""","=""(77544619.36)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.59428702""","=""0.00000014""","=""""","=""16826886""","=""""","=""5.0257e+03""","=""1.3305e-03""","=""1.0412e-04""","=""-2.27392""",AA,"=""(60705350.01)""","=""(77532236)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Co,26,"=""""","=""""","=""0.619624""","=""0.000003""","=""""","=""16138830""","=""""","=""""","=""""","=""""","=""""",,"=""(57857500.2)""","=""(73996329)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L11926""",
Co,26,"=""""","=""""","=""0.619975""","=""0.000003""","=""""","=""16129670""","=""""","=""2.1e+04""","=""1.2e-02""","=""7.4e-04""","=""-1.44""",B,"=""(57857500.2)""","=""(73987171)""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T5298interp""","=""L11926""",
Co,26,"=""""","=""""","=""0.629643""","=""0.000003""","=""""","=""15882020""","=""""","=""2.0e+04""","=""3.6e-02""","=""7.4e-04""","=""-1.45""",B,"=""(58122688.6)""","=""(74004709)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5298interp""","=""""",
Co,26,"=""""","=""""","=""0.630822""","=""0.000005""","=""""","=""15852330""","=""""","=""2.0e+03""","=""1.2e-03""","=""7.4e-05""","=""-2.45""",C,"=""(58119738.7)""","=""(73972070)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T5298interp""","=""""",
Co,26,"=""""","=""""","=""0.636503""","=""0.000005""","=""""","=""15710850""","=""""","=""""","=""""","=""""","=""""",,"=""(58261223.2)""","=""(73972070)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""""","=""L11926""",
Co,26,"=""""","=""""","=""0.642065""","=""0.000005""","=""""","=""15574740""","=""""","=""5.8e+03""","=""1.2e-03""","=""7.6e-05""","=""-2.45""",C,"=""(58411577.4)""","=""(73986320)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T5298interp""","=""""",
Co,27,"=""""","=""""","=""0.65650586""","=""0.00000012""","=""""","=""15232156""","=""""","=""9.3870e+04""","=""1.2131e-01""","=""5.2437e-03""","=""-0.61508""",AA,"=""(60506005.4)""","=""(75738161.8)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.65672676""","=""0.00000018""","=""""","=""15227033""","=""""","=""5.1294e+04""","=""6.6333e-02""","=""2.8683e-03""","=""-0.87724""",AA,"=""(60511174)""","=""(75738207)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Co,27,"=""""","=""""","=""0.6575510""","=""0.0000003""","=""""","=""15207947""","=""""","=""4.6829e+03""","=""3.0355e-03""","=""1.3142e-04""","=""-2.21674""",AA,"=""(60506005.4)""","=""(75713952)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
