element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Nb,39,"=""""","=""""","=""0.0724741""","=""0.0000004""","=""""","=""137980300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""137980300""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0724885""","=""0.0000003""","=""""","=""137952900""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(138626780)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0725260""","=""0.0000003""","=""""","=""137881500""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(138555440)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",2,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0725847""","=""0.0000003""","=""""","=""137770000""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(139359420)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""5/2""",4,6,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0725964""","=""0.0000003""","=""""","=""137747800""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(138421740)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0726507""","=""0.0000003""","=""""","=""137644900""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(138318830)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0726781""","=""0.0000004""","=""""","=""137593100""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""137593120""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0728576""","=""0.0000004""","=""""","=""137254000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""137254040""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0729728""","=""0.0000003""","=""""","=""137037400""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(138626780)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0730108""","=""0.0000003""","=""""","=""136966000""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(138555440)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0730421""","=""0.0000003""","=""""","=""136907300""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(137581240)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0730821""","=""0.0000003""","=""""","=""136832300""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(138421740)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0731044""","=""0.0000004""","=""""","=""136790600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""136790610""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0731371""","=""0.0000003""","=""""","=""136729400""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(138318830)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0731565""","=""0.0000004""","=""""","=""136693300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""136693330""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0735338""","=""0.0000003""","=""""","=""135991800""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(137581240)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0736118""","=""0.0000004""","=""""","=""135847700""","=""""","=""""","=""""","=""""","=""""",,"=""[673896]""","=""(136521640)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Nb,39,"=""""","=""""","=""0.0741113""","=""0.0000004""","=""""","=""134932200""","=""""","=""""","=""""","=""""","=""""",,"=""[1589393]""","=""(136521640)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Nb,41,"=""""","=""""","=""0.3728521""","=""0.0000004""","=""""","=""26820280""","=""""","=""1.5821e+06""","=""6.5946e-01""","=""1.6189e-02""","=""0.12022""",AA,"=""(141172268)""","=""(167992552)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.3731464""","=""0.0000013""","=""""","=""26799130""","=""""","=""6.1693e+05""","=""2.5756e-01""","=""6.3280e-03""","=""-0.28809""",AA,"=""(141194020)""","=""(167993150)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.377325""","=""0.000003""","=""""","=""26502340""","=""""","=""6.3136e+04""","=""1.3476e-02""","=""3.3480e-04""","=""-1.56941""",AA,"=""(141172268)""","=""(167674610)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.3777294""","=""0.0000015""","=""""","=""26473980""","=""""","=""6.7405e+05""","=""1.4418e-01""","=""3.5859e-03""","=""-0.54006""",AA,"=""(141194020)""","=""(167668000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.3871682""","=""0.0000004""","=""""","=""25828570""","=""""","=""1.8213e+06""","=""6.1395e-01""","=""3.1302e-02""","=""0.39019""",AA,"=""(142267753.6)""","=""(168096322)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.3887300""","=""0.0000004""","=""""","=""25724800""","=""""","=""3.0291e+05""","=""6.8622e-02""","=""3.5128e-03""","=""-0.56148""",AA,"=""(142267753.6)""","=""(167992552)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Nb,41,"=""""","=""""","=""0.393595""","=""0.000003""","=""""","=""25406860""","=""""","=""1.5040e+05""","=""1.7465e-02""","=""9.0520e-04""","=""-1.15578""",AA,"=""(142267753.6)""","=""(167674610)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Nb,39,"=""6.29171""","=""0.00007""","=""6.29171""","=""0.00007""","="" 0.00000""","=""1589393""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""1589393""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57""",
Nb,41,"=""""","=""""","=""9.31330""","=""0.00004""","=""""","=""1073734""","=""""","=""1.3018e+02""","=""3.3857e-02""","=""2.0762e-02""","=""-1.16932""",AA,"=""(141194020)""","=""(142267753.6)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Nb,39,"=""14.8391""","=""0.0005""","=""14.8391""","=""0.0005""","=""0.0000""","=""673896""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""673896""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57""",
Nb,4,"=""40.1374""","=""0.0005""","=""40.13764""","=""0.00004""","=""-0.0002""","=""249144.2""","=""1""","=""4.8e+00""","=""1.7e-01""","=""1.4e-02""","=""-0.89""",D+,"=""2345.35""","=""251488.07""","=""4d2""","=""3F""","=""4""","=""4d.6f""","=""3G*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""40.2659""","=""0.0005""","=""40.26620""","=""0.00003""","=""-0.0003""","=""248349.1""","=""2""","=""2.7e+00""","=""8.e-02""","=""8.e-03""","=""-1.23""",D,"=""1086.91""","=""249434.14""","=""4d2""","=""3F""","=""3""","=""4d.6f""","=""1G*""","=""4""",7,9,,"=""T2192""","=""L12094""",
Nb,4,"=""40.3151""","=""0.0005""","=""40.31537""","=""0.00004""","=""-0.0003""","=""248046.0""","=""2""","=""2.5e+00""","=""9.e-02""","=""7.e-03""","=""-1.17""",D,"=""2345.35""","=""250389.69""","=""4d2""","=""3F""","=""4""","=""4d.6f""","=""3H*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""40.7725""","=""0.0005""","=""40.7728""","=""0.0003""","=""-0.0003""","=""245263.4""","=""3""","=""2.9e+00""","=""7.e-02""","=""1.0e-02""","=""-1.29""",D,"=""8369.14""","=""253630.7""","=""4d2""","=""1D""","=""2""","=""5s.4f""","=""1F*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""41.6409""","=""0.0005""","=""41.64124""","=""0.00004""","=""-0.0003""","=""240148.5""","=""15""","=""3.3e+01""","=""1.3e+00""","=""1.05e-01""","=""-0.03""",C,"=""13803.54""","=""253950.09""","=""4d2""","=""1G""","=""4""","=""4d.6f""","=""1H*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""42.2679""","=""0.0005""","=""42.26790""","=""0.00004""","="" 0.0000""","=""236586.2""","=""2""","=""2.3e+00""","=""9.e-02""","=""8.e-03""","=""-1.17""",D+,"=""13803.54""","=""250389.69""","=""4d2""","=""1G""","=""4""","=""4d.6f""","=""3H*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""42.7577""","=""0.0005""","=""42.75772""","=""0.00023""","="" 0.0000""","=""233876.0""","=""1""","=""8.e-01""","=""2.1e-02""","=""2.1e-03""","=""-1.8""",E,"=""1086.91""","=""234962.8""","=""4d2""","=""3F""","=""3""","=""4d.(2D<5/2>).7p""","=""2[5/2]*""","=""3""",7,7,,"=""T2192""","=""L12094""",
Nb,4,"=""42.8539""","=""0.0005""","=""42.85380""","=""0.00025""","=""0.0001""","=""233351.0""","=""2""","=""5.e-01""","=""1.4e-02""","=""1.1e-03""","=""-2.0""",E,"=""2345.35""","=""235696.9""","=""4d2""","=""3F""","=""4""","=""4d.(2D<5/2>).7p""","=""2[7/2]*""","=""3""",9,7,,"=""T2192""","=""L12094""",
Nb,4,"=""42.8768""","=""0.0005""","=""42.87692""","=""0.00006""","=""-0.0001""","=""233226.4""","=""5""","=""9.e-01""","=""3.1e-02""","=""2.5e-03""","=""-1.7""",E,"=""2345.35""","=""235571.05""","=""4d2""","=""3F""","=""4""","=""4d.(2D<5/2>).7p""","=""2[7/2]*""","=""4""",9,9,,"=""T2192""","=""L12094""",
Nb,4,"=""42.9890""","=""0.0005""","=""42.98904""","=""0.00024""","="" 0.0000""","=""232617.6""","=""5""","=""2.1e+00""","=""6.e-02""","=""4.5e-03""","=""-1.39""",D,"=""2345.35""","=""234962.8""","=""4d2""","=""3F""","=""4""","=""4d.(2D<5/2>).7p""","=""2[5/2]*""","=""3""",9,7,,"=""T2192""","=""L12094""",
Nb,4,"=""43.8057""","=""0.0005""","=""43.80676""","=""0.00004""","=""-0.0011""","=""228280.8""","=""1""","=""8.e-01""","=""2.2e-02""","=""3.0e-03""","=""-1.8""",E,"=""0.00""","=""228275.29""","=""4d2""","=""3F""","=""2""","=""4d.5f""","=""3D*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""43.8282""","=""0.0005""","=""43.82710""","=""0.00005""","=""0.0011""","=""228163.6""","=""1""","=""1.0e+00""","=""2.1e-02""","=""2.1e-03""","=""-1.8""",E,"=""1086.91""","=""229256.26""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3P*""","=""2""",7,5,,"=""T2192""","=""L12094""",
Nb,4,"=""44.0155""","=""0.0005""","=""44.01634""","=""0.00004""","=""-0.0008""","=""227192.7""","=""2""","=""1.2e+00""","=""3.5e-02""","=""3.5e-03""","=""-1.6""",D,"=""1086.91""","=""228275.29""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3D*""","=""3""",7,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.0521""","=""0.0005""","=""44.05196""","=""0.00006""","=""0.0001""","=""227003.9""","=""1""","=""7.e-01""","=""2.1e-02""","=""1.6e-03""","=""-1.8""",E,"=""2345.35""","=""229350.03""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""1F*""","=""3""",9,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.0701""","=""0.0005""","=""44.07015""","=""0.00006""","="" 0.0000""","=""226911.2""","=""2""","=""2.5e+00""","=""5.e-02""","=""5.e-03""","=""-1.44""",D,"=""1086.91""","=""227997.87""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3D*""","=""2""",7,5,,"=""T2192""","=""L12094""",
Nb,4,"=""44.1067""","=""0.0005""","=""44.10725""","=""0.00005""","=""-0.0005""","=""226722.9""","=""2""","=""1.2e+00""","=""2.5e-02""","=""3.5e-03""","=""-1.8""",E,"=""0.00""","=""226720.10""","=""4d2""","=""3F""","=""2""","=""4d.5f""","=""1D*""","=""2""",5,5,,"=""T2192""","=""L12094""",
Nb,4,"=""44.1692""","=""0.0005""","=""44.16811""","=""0.00004""","=""0.0011""","=""226402.1""","=""70""","=""1.7e+01""","=""5.1e-01""","=""7.1e-02""","=""-0.45""",D+,"=""0.00""","=""226407.69""","=""4d2""","=""3F""","=""2""","=""4d.5f""","=""3G*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.1705""","=""0.0005""","=""44.17021""","=""0.00004""","=""0.0003""","=""226395.4""","=""130""","=""2.2e+01""","=""8.3e-01""","=""8.1e-02""","=""-0.24""",D+,"=""1086.91""","=""227483.82""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3G*""","=""4""",7,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.2612""","=""0.0005""","=""44.26151""","=""0.00006""","=""-0.0003""","=""225931.5""","=""3""","=""3.2e+00""","=""9.e-02""","=""7.e-03""","=""-1.19""",D+,"=""2345.35""","=""228275.29""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""3D*""","=""3""",9,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.3076""","=""0.0005""","=""44.30767""","=""0.00004""","=""-0.0001""","=""225694.9""","=""3""","=""2.2e+00""","=""8.e-02""","=""8.e-03""","=""-1.24""",D,"=""1086.91""","=""226781.46""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3F*""","=""4""",7,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.3143""","=""0.0005""","=""44.31456""","=""0.00005""","=""-0.0003""","=""225660.8""","=""45""","=""1.5e+01""","=""4.6e-01""","=""6.3e-02""","=""-0.50""",D+,"=""0.00""","=""225659.45""","=""4d2""","=""3F""","=""2""","=""4d.5f""","=""3F*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.3377""","=""0.0005""","=""44.33798""","=""0.00006""","=""-0.0003""","=""225541.7""","=""150""","=""3.4e+01""","=""1.6e+00""","=""1.2e-01""","=""0.04""",C,"=""2345.35""","=""227885.64""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""3G*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""44.3715""","=""0.0005""","=""44.37189""","=""0.00005""","=""-0.0004""","=""225369.9""","=""13""","=""8.e+00""","=""1.7e-01""","=""2.3e-02""","=""-0.93""",D+,"=""0.00""","=""225367.89""","=""4d2""","=""3F""","=""2""","=""4d.5f""","=""3F*""","=""2""",5,5,,"=""T2192""","=""L12094""",
Nb,4,"=""44.3806""","=""0.0005""","=""44.38117""","=""0.00004""","=""-0.0006""","=""225323.7""","=""13""","=""8.e+00""","=""2.3e-01""","=""2.2e-02""","=""-0.81""",D+,"=""1086.91""","=""226407.69""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3G*""","=""3""",7,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.4166""","=""0.0005""","=""44.41711""","=""0.00006""","=""-0.0005""","=""225141.1""","=""15""","=""6.4e+00""","=""2.5e-01""","=""1.9e-02""","=""-0.77""",D+,"=""2345.35""","=""227483.82""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""3G*""","=""4""",9,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.5239""","=""0.0005""","=""44.52381""","=""0.00005""","=""0.0001""","=""224598.5""","=""25""","=""8.e+00""","=""2.9e-01""","=""2.9e-02""","=""-0.70""",D+,"=""1086.91""","=""225685.84""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3H*""","=""4""",7,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.5284""","=""0.0005""","=""44.52904""","=""0.00005""","=""-0.0006""","=""224575.8""","=""4""","=""2.2e+00""","=""7.e-02""","=""7.e-03""","=""-1.33""",D,"=""1086.91""","=""225659.45""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""3F*""","=""3""",7,7,,"=""T2192""","=""L12094""",
Nb,4,"=""44.5558""","=""0.0005""","=""44.55611""","=""0.00006""","=""-0.0003""","=""224437.7""","=""12""","=""4.1e+00""","=""1.6e-01""","=""1.2e-02""","=""-0.95""",D+,"=""2345.35""","=""226781.46""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""3F*""","=""4""",9,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.6584""","=""0.0021""","=""44.65842""","=""0.00004""","="" 0.0000""","=""223922.0""","=""35c*""","=""3.8e+00""","=""1.5e-01""","=""1.5e-02""","=""-0.99""",D+,"=""1086.91""","=""225008.83""","=""4d2""","=""3F""","=""3""","=""4d.5f""","=""1G*""","=""4""",7,9,,"=""T2192""","=""L12094""",
Nb,4,"=""44.6584""","=""0.0021""","=""44.65907""","=""0.00006""","=""-0.0007""","=""223922.0""","=""35c*""","=""4.3e+00""","=""2.1e-01""","=""1.6e-02""","=""-0.85""",D+,"=""2345.35""","=""226264.03""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""3H*""","=""5""",9,11,,"=""T2192""","=""L12094""",
Nb,4,"=""44.7873""","=""0.0005""","=""44.78768""","=""0.00006""","=""-0.0004""","=""223277.6""","=""1""","=""3.5e+00""","=""4.7e-02""","=""6.e-03""","=""-1.50""",D,"=""8369.14""","=""231644.82""","=""4d2""","=""1D""","=""2""","=""4d.5f""","=""1P*""","=""1""",5,3,,"=""T2192""","=""L12094""",
Nb,4,"=""44.9110""","=""0.0005""","=""44.91082""","=""0.00006""","=""0.0002""","=""222662.6""","=""1""","=""7.e-01""","=""3.0e-02""","=""2.3e-03""","=""-1.7""",E,"=""2345.35""","=""225008.83""","=""4d2""","=""3F""","=""4""","=""4d.5f""","=""1G*""","=""4""",9,9,,"=""T2192""","=""L12094""",
Nb,4,"=""45.0670""","=""0.0005""","=""45.0667""","=""0.0003""","=""0.0003""","=""221891.8""","=""1""","=""2.3e+00""","=""7.e-02""","=""5.e-03""","=""-1.31""",D,"=""13803.54""","=""235696.9""","=""4d2""","=""1G""","=""4""","=""4d.(2D<5/2>).7p""","=""2[7/2]*""","=""3""",9,7,,"=""T2192""","=""L12094""",
Nb,4,"=""45.2142""","=""0.0005""","=""45.21389""","=""0.00005""","=""0.0003""","=""221169.5""","=""1""","=""2.1e+00""","=""2.9e-02""","=""3.9e-03""","=""-1.7""",E,"=""8369.14""","=""229540.13""","=""4d2""","=""1D""","=""2""","=""4d.5f""","=""3P*""","=""1""",5,3,,"=""T2192""","=""L12094""",
Nb,4,"=""45.2526""","=""0.0005""","=""45.25278""","=""0.00004""","=""-0.0002""","=""220981.8""","=""35""","=""1.5e+01""","=""4.8e-01""","=""6.5e-02""","=""-0.49""",D+,"=""8369.14""","=""229350.03""","=""4d2""","=""1D""","=""2""","=""4d.5f""","=""1F*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""45.3461""","=""0.0005""","=""45.34641""","=""0.00005""","=""-0.0003""","=""220526.1""","=""1""","=""1.6e+00""","=""2.2e-02""","=""3.0e-03""","=""-1.8""",E,"=""11120.18""","=""231644.82""","=""4d2""","=""3P""","=""2""","=""4d.5f""","=""1P*""","=""1""",5,3,,"=""T2192""","=""L12094""",
Nb,4,"=""45.4737""","=""0.0005""","=""45.47394""","=""0.00004""","=""-0.0002""","=""219907.3""","=""30""","=""1.6e+01""","=""5.3e-01""","=""7.1e-02""","=""-0.45""",D+,"=""8369.14""","=""228275.29""","=""4d2""","=""1D""","=""2""","=""4d.5f""","=""3D*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""45.5370""","=""0.0005""","=""45.53703""","=""0.00006""","="" 0.0000""","=""219601.6""","=""2""","=""2.3e+01""","=""1.1e-01""","=""2.4e-02""","=""-1.15""",D+,"=""10124.99""","=""229726.47""","=""4d2""","=""3P""","=""1""","=""4d.5f""","=""3P*""","=""0""",3,1,,"=""T2192""","=""L12094""",
Nb,4,"=""45.5755""","=""0.0005""","=""45.57571""","=""0.00006""","=""-0.0002""","=""219416.1""","=""5""","=""1.2e+01""","=""1.7e-01""","=""3.7e-02""","=""-0.95""",D+,"=""10124.99""","=""229540.13""","=""4d2""","=""3P""","=""1""","=""4d.5f""","=""3P*""","=""1""",3,3,,"=""T2192""","=""L12094""",
Nb,4,"=""45.7979""","=""0.0005""","=""45.79783""","=""0.00005""","=""0.0001""","=""218350.6""","=""10""","=""9.e+00""","=""2.0e-01""","=""2.7e-02""","=""-0.87""",D+,"=""8369.14""","=""226720.10""","=""4d2""","=""1D""","=""2""","=""4d.5f""","=""1D*""","=""2""",5,5,,"=""T2192""","=""L12094""",
Nb,4,"=""45.8231""","=""0.0005""","=""45.82325""","=""0.00004""","=""-0.0001""","=""218230.5""","=""35""","=""2.0e+01""","=""6.5e-01""","=""8.6e-02""","=""-0.37""",D+,"=""11120.18""","=""229350.03""","=""4d2""","=""3P""","=""2""","=""4d.5f""","=""1F*""","=""3""",5,7,,"=""T2192""","=""L12094""",
Nb,4,"=""45.8434""","=""0.0005""","=""45.84294""","=""0.00005""","=""0.0005""","=""218133.9""","=""20""","=""2.2e+01""","=""5.1e-01""","=""6.8e-02""","=""-0.47""",D+,"=""11120.18""","=""229256.26""","=""4d2""","=""3P""","=""2""","=""4d.5f""","=""3P*""","=""2""",5,5,,"=""T2192""","=""L12094""",
