element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,15,"=""""","=""""","=""0.3998749""","=""0.0000003""","=""""","=""25007821""","=""2g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(25007821)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
S,15,"=""0.40892""","=""""","=""0.4088498""","=""0.0000003""","=""0.00007""","=""24455000""","=""100g""","=""7.53e+04""","=""5.66e-02""","=""7.62e-04""","=""-1.247""",C+,"=""0.0""","=""(24458859)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5072""","=""L2560c7""",
S,15,"=""""","=""""","=""0.4090551""","=""0.0000003""","=""""","=""24446586""","=""5g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(24446586)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
S,15,"=""""","=""""","=""0.4299740""","=""0.0000004""","=""""","=""23257222""","=""""","=""7.80e+01""","=""1.08e-04""","=""5.12e-05""","=""-3.97""",B+,"=""0.0""","=""(23257222)""","=""1s2""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T7549""","=""""",
S,15,"=""0.42999""","=""""","=""0.4299143""","=""0.0000004""","=""0.00008""","=""23256000""","=""400g""","=""2.03e+05""","=""1.69e-01""","=""2.39e-03""","=""-0.772""",A,"=""0.0""","=""(23260450)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T7549""","=""L2560c7,L4110c7""",
S,15,"=""""","=""""","=""0.4300211""","=""0.0000004""","=""""","=""23254672""","=""""","=""1.90e+01""","=""2.63e-05""","=""1.25e-05""","=""-4.58""",B+,"=""0.0""","=""(23254672)""","=""1s2""","=""1S""","=""0""","=""1s.3d""","=""3D""","=""2""",1,5,E2,"=""T7549""","=""""",
S,15,"=""0.43055""","=""""","=""0.4304671""","=""0.0000004""","=""0.00008""","=""23226000""","=""20g""","=""1.85e+03""","=""1.54e-03""","=""2.18e-05""","=""-2.812""",B,"=""0.0""","=""(23230578)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""1""",1,3,,"=""T7549""","=""L4110c7""",
S,14,"=""""","=""""","=""0.435699""","=""""","=""""","=""22951600""","=""14g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[22951600]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1S).3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43581""","=""0.00010""","=""0.435779""","=""""","=""0.00003""","=""22946000""","=""14g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[22947400]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1S).3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437118""","=""""","=""0.00049""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23101500]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437235""","=""""","=""0.00038""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23095400]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437235""","=""""","=""0.00038""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23095400]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437406""","=""""","=""0.00020""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23101500]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437511""","=""""","=""0.00010""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23096000]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437523""","=""""","=""0.00009""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23095400]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",4,4,,"=""""","=""L4466c7""",
S,14,"=""0.43761""","=""0.00010""","=""0.437891""","=""""","=""-0.00028""","=""22851000""","=""17*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23061100]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""""","=""L4466c7""",
S,14,"=""0.43826""","=""0.00010""","=""0.438139""","=""""","=""0.00012""","=""22818000""","=""29g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[22823800]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(3S).3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4466c7""",
S,14,"=""0.43826""","=""0.00010""","=""0.438160""","=""""","=""0.00010""","=""22818000""","=""29g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[22822700]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(3S).3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43826""","=""0.00010""","=""0.438180""","=""""","=""0.00008""","=""22818000""","=""29*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23061100]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""""","=""L4466c7""",
S,14,"=""0.43886""","=""0.00010""","=""0.438690""","=""""","=""0.00017""","=""22786000""","=""91*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23019500]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43886""","=""0.00010""","=""0.438760""","=""""","=""0.00010""","=""22786000""","=""91*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[23015900]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.43886""","=""0.00010""","=""0.438770""","=""""","=""0.00009""","=""22786000""","=""91*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23030400]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
S,14,"=""0.43886""","=""0.00010""","=""0.438980""","=""""","=""-0.00012""","=""22786000""","=""91*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23019500]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2D""","=""3/2""",4,4,,"=""""","=""L4466c7""",
S,14,"=""0.43886""","=""0.00010""","=""0.439050""","=""""","=""-0.00019""","=""22786000""","=""91*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[23015900]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
S,14,"=""0.43961""","=""0.00010""","=""0.439740""","=""""","=""-0.00013""","=""22747000""","=""10""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[22965100]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L4466c7""",
S,14,"=""0.44003""","=""0.00010""","=""0.440051""","=""""","=""-0.00002""","=""22726000""","=""10""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[22964100]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L4466c7""",
S,14,"=""0.44133""","=""0.00010""","=""0.441080""","=""""","=""0.00025""","=""22659000""","=""6*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""[22896000]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s.(3S).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4466c7""",
S,14,"=""0.44133""","=""0.00010""","=""0.441381""","=""""","=""-0.00005""","=""22659000""","=""6*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""[22895600]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s.(3S).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4466c7""",
S,16,"=""0.47276""","=""0.00004""","=""0.472735012""","=""0.000000005""","=""0.00002""","=""21152400""","=""1000g""","=""4.0936e+05""","=""2.7430e-01""","=""8.5378e-03""","=""-0.26075""",AA,"=""0.00""","=""(21153499.828)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L5525,L2560c7""",
S,16,"=""0.47335""","=""0.00005""","=""0.473276326""","=""0.000000005""","=""0.00007""","=""21126300""","=""500g""","=""4.1130e+05""","=""1.3812e-01""","=""4.3040e-03""","=""-0.55872""",AA,"=""0.00""","=""(21129305.339)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L5525,L2560c7""",
S,15,"=""""","=""""","=""0.474096""","=""0.000020""","=""""","=""21092800""","=""""","=""""","=""""","=""""","=""""",,"=""(19846314.0)""","=""(40939100)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""""",
S,15,"=""0.47594""","=""""","=""0.476124""","=""0.000020""","=""-0.00018""","=""21011000""","=""8""","=""""","=""""","=""""","=""""",,"=""(19745465.4)""","=""(40748400)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477052""","=""0.000020""","=""0.00029""","=""20949000""","=""15*""","=""""","=""""","=""""","=""""",,"=""(19602105.23)""","=""(40564200)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477401""","=""0.000021""","=""-0.00006""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19737547.9)""","=""(40684300)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477416""","=""0.000021""","=""-0.00008""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19602105.23)""","=""(40548200)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477562""","=""0.000021""","=""-0.00022""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19602105.23)""","=""(40541800)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477610""","=""0.000021""","=""-0.00027""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19734326.18)""","=""(40671900)""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477684""","=""0.000021""","=""-0.00034""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19737547.9)""","=""(40671900)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L4780c7""",
S,15,"=""0.47734""","=""""","=""0.477699""","=""0.000021""","=""-0.00036""","=""20949000""","=""*""","=""""","=""""","=""""","=""""",,"=""(19750604.82)""","=""(40684300)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""""","=""L4780c7""",
S,15,"=""""","=""""","=""0.477873""","=""0.000021""","=""""","=""20926100""","=""""","=""""","=""""","=""""","=""""",,"=""(19737547.9)""","=""(40663600)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""""",
S,15,"=""""","=""""","=""0.477982""","=""0.000021""","=""""","=""20921300""","=""""","=""""","=""""","=""""","=""""",,"=""(19750604.82)""","=""(40671900)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""""","=""""",
S,15,"=""0.47840""","=""""","=""0.478494""","=""0.000021""","=""-0.00009""","=""20903000""","=""27""","=""""","=""""","=""""","=""""",,"=""(19846314.0)""","=""(40745200)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L4780c7""",
S,15,"=""""","=""""","=""0.479893""","=""0.000021""","=""""","=""20838000""","=""""","=""""","=""""","=""""","=""""",,"=""(19846314.0)""","=""(40684300)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""""",
S,15,"=""""","=""""","=""0.480706""","=""0.000021""","=""""","=""20802700""","=""""","=""""","=""""","=""""","=""""",,"=""(19745465.4)""","=""(40548200)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""""",
S,15,"=""""","=""""","=""0.483899""","=""0.000021""","=""""","=""20665500""","=""""","=""""","=""""","=""""","=""""",,"=""(19846314.0)""","=""(40511800)""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""""","=""""",
S,15,"=""0.503866""","=""""","=""0.50387190""","=""0.00000005""","=""-0.000006""","=""19846500""","=""1000g""","=""6.55e+05""","=""7.48e-01""","=""1.24e-02""","=""-0.126""",AA,"=""0.0""","=""(19846314.0)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T7549""","=""L5525,L10002""",
S,14,"=""0.50472""","=""0.00018""","=""0.50461""","=""""","=""0.00011""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3220100""","=""[23037400]""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.(1P*).3s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L2560c7""",
S,14,"=""0.50472""","=""0.00018""","=""0.50466""","=""""","=""0.00006""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3220100""","=""[23035400]""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.(1P*).3s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L2560c7""",
S,14,"=""0.50472""","=""0.00018""","=""0.50467""","=""""","=""0.00005""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3286550""","=""[23101500]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L2560c7""",
S,14,"=""0.50472""","=""0.00018""","=""0.50471""","=""""","=""0.00001""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3282020""","=""[23095400]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2""",2,2,,"=""""","=""L2560c7""",
S,14,"=""0.50472""","=""0.00018""","=""0.50471""","=""""","=""0.00001""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3282020""","=""[23095400]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L2560c7""",
S,14,"=""0.50472""","=""0.00018""","=""0.50481""","=""""","=""-0.00009""","=""19813000""","=""*""","=""""","=""""","=""""","=""""",,"=""3286550""","=""[23096000]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L2560c7""",
S,14,"=""0.50577""","=""0.00014""","=""0.505811""","=""0.000005""","=""-0.00004""","=""19772000""","=""""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19994610)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
S,14,"=""0.50619""","=""0.00014""","=""0.506197""","=""0.000005""","=""-0.00001""","=""19755000""","=""""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19994610)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L2560c164""",
S,15,"=""""","=""""","=""0.50631361""","=""0.00000005""","=""""","=""19750604.8""","=""g""","=""1.18e+00""","=""2.27e-06""","=""1.32e-01""","=""-5.64""",AA,"=""0.0""","=""(19750604.82)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T7549""","=""""",
S,15,"=""0.50667""","=""""","=""0.50664855""","=""0.00000005""","=""0.00002""","=""19737000""","=""50g""","=""5.82e+03""","=""6.71e-03""","=""1.12e-04""","=""-2.173""",B+,"=""0.0""","=""(19737547.9)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T7549""","=""L5525""",
S,14,"=""0.506671""","=""0.000028""","=""0.506573""","=""0.000004""","=""0.000098""","=""19736700""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(19740500)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
S,14,"=""0.506671""","=""0.000028""","=""0.506653""","=""0.000004""","=""0.000018""","=""19736700""","=""g*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""(19737380)""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
S,14,"=""0.5085266""","=""0.0000006""","=""0.5085266""","=""0.0000006""","="" 0.0000000""","=""19664653""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""19664653""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L18507,L21430,L20039c164,L2560c164,L1160,L2304""",
S,14,"=""0.5087334""","=""0.0000010""","=""0.5087333""","=""0.0000010""","=""0.0000001""","=""19656660""","=""g""","=""""","=""""","=""""","=""""",,"=""0.0""","=""19656665""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L18507,L21430,L20039c164,L2560c164,L1160,L2304""",
S,14,"=""0.50876""","=""0.00013""","=""0.508748""","=""0.000004""","=""0.00001""","=""19656000""","=""""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19880480)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164,L2304""",
S,14,"=""0.50915""","=""0.00012""","=""0.509127""","=""0.000004""","=""0.00002""","=""19640000""","=""*""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19865840)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164,L2421""",
S,14,"=""0.50915""","=""0.00012""","=""0.509138""","=""0.000004""","=""0.00001""","=""19640000""","=""*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19880480)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164,L2421""",
S,14,"=""""","=""""","=""0.509518""","=""0.000004""","=""""","=""19626400""","=""""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19865840)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
S,14,"=""0.50979""","=""0.00014""","=""0.509824""","=""0.000004""","=""-0.00003""","=""19616000""","=""""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19839000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
S,15,"=""""","=""""","=""0.51014929""","=""0.00000005""","=""""","=""19602105.2""","=""g""","=""1.43e-02""","=""1.67e-08""","=""2.11e-05""","=""-7.78""",B+,"=""0.0""","=""(19602105.23)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T7549""","=""""",
S,14,"=""0.51025""","=""0.00014""","=""0.510215""","=""0.000004""","=""0.00003""","=""19598000""","=""*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19839000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
S,14,"=""0.51025""","=""0.00014""","=""0.510237""","=""0.000004""","=""0.00001""","=""19598000""","=""*""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19838180)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L2560c164""",
S,14,"=""""","=""""","=""0.512533""","=""0.000004""","=""""","=""19510950""","=""""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19735330)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
S,14,"=""""","=""""","=""0.512730""","=""0.000004""","=""""","=""19503440""","=""""","=""""","=""""","=""""","=""""",,"=""[224382.4]""","=""(19727820)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
S,14,"=""""","=""""","=""0.512929""","=""0.000004""","=""""","=""19495890""","=""""","=""""","=""""","=""""","=""""",,"=""[239436.4]""","=""(19735330)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
