element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ba,54,"=""""","=""""","=""0.03762223""","=""0.00000018""","=""""","=""265800300""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(270336200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""5/2""",4,6,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03763759""","=""0.00000018""","=""""","=""265691800""","=""""","=""""","=""""","=""""","=""""",,"=""[1016980]""","=""(266708800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03765071""","=""0.00000018""","=""""","=""265599200""","=""""","=""""","=""""","=""""","=""""",,"=""[1016980]""","=""(266616200)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03766416""","=""0.00000021""","=""""","=""265504400""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""265504400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Ba,55,"=""""","=""""","=""0.037959""","=""0.000016""","=""""","=""263440000""","=""""","=""1.27e+02""","=""5.49e-08""","=""6.71e-06""","=""-6.56""",,"=""(266627600.0)""","=""(530070000)""","=""1s.2p""","=""3P*""","=""2""","=""2s2""","=""1S""","=""0""",5,1,M2,"=""T7956""","=""""",
Ba,55,"=""""","=""""","=""0.038002""","=""0.000016""","=""""","=""263140000""","=""""","=""3.46e+05""","=""2.50e-04""","=""9.37e-07""","=""-3.13""",,"=""(266927919.6)""","=""(530070000)""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""T7956""","=""""",
Ba,55,"=""""","=""""","=""0.03802000""","=""0.00000020""","=""""","=""263019500""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""263019453""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""0""",1,1,HF,"=""""","=""""",
Ba,55,"=""""","=""""","=""0.03802927""","=""0.00000020""","=""""","=""262955400""","=""""","=""3.56e+07""","=""2.32e-01""","=""2.90e-04""","=""-0.64""",,"=""0""","=""262955368""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""""",
Ba,54,"=""""","=""""","=""0.03804870""","=""0.00000022""","=""""","=""262821100""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""262821100""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03809571""","=""0.00000019""","=""""","=""262496700""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(267032600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03811760""","=""0.00000019""","=""""","=""262346000""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(266881900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Ba,55,"=""""","=""""","=""0.03812360""","=""0.00000020""","=""""","=""262304700""","=""""","=""5.62e+03""","=""3.67e-05""","=""3.46e-03""","=""-4.44""",,"=""0""","=""262304710""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T6910""","=""""",
Ba,54,"=""""","=""""","=""0.03812837""","=""0.00000019""","=""""","=""262271900""","=""""","=""""","=""""","=""""","=""""",,"=""[1016980]""","=""(263288900)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03814276""","=""0.00000019""","=""""","=""262172900""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(266708800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03815435""","=""0.00000022""","=""""","=""262093300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""262093300""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03815624""","=""0.00000019""","=""""","=""262080300""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(266616200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03817106""","=""0.00000022""","=""""","=""261978600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""261978600""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03836026""","=""0.00000024""","=""""","=""260686400""","=""""","=""""","=""""","=""""","=""""",,"=""[1016980]""","=""(261703400)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03864689""","=""0.00000019""","=""""","=""258753000""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(263288900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.03888516""","=""0.00000024""","=""""","=""257167500""","=""""","=""""","=""""","=""""","=""""",,"=""[4535880]""","=""(261703400)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Ba,54,"=""""","=""""","=""0.1374""","=""0.0003""","=""""","=""72780000""","=""""","=""4.29e+05""","=""2.43e-02""","=""2.20e-04""","=""-1.31""",,"=""0""","=""72777800""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1378""","=""0.0003""","=""""","=""72550000""","=""""","=""4.60e+05""","=""1.31e-02""","=""1.19e-04""","=""-1.58""",,"=""0""","=""72550400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1393""","=""0.0003""","=""""","=""71780000""","=""""","=""7.70e+05""","=""4.48e-02""","=""4.11e-04""","=""-1.05""",,"=""[1016980]""","=""(72798800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1399""","=""0.0003""","=""""","=""71470000""","=""""","=""4.43e+04""","=""1.30e-03""","=""1.20e-05""","=""-2.59""",,"=""[1016980]""","=""(72491500)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1463""","=""0.0003""","=""""","=""68330000""","=""""","=""8.35e+05""","=""4.02e-02""","=""7.75e-04""","=""-0.79""",,"=""[4535880]""","=""(72867400)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1465""","=""0.0003""","=""""","=""68260000""","=""""","=""1.27e+05""","=""4.09e-03""","=""7.88e-05""","=""-1.79""",,"=""[4535880]""","=""(72798800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.1472""","=""0.0003""","=""""","=""67960000""","=""""","=""1.11e+05""","=""1.80e-03""","=""3.49e-05""","=""-2.14""",,"=""[4535880]""","=""(72491500)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",4,2,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.153069""","=""0.000014""","=""""","=""65330000""","=""""","=""8.26e+05""","=""5.78e-02""","=""5.82e-04""","=""-0.94""",,"=""0""","=""65330100""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.154105""","=""0.000014""","=""""","=""64891000""","=""""","=""9.08e+05""","=""3.22e-02""","=""3.26e-04""","=""-1.19""",,"=""0""","=""64890900""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.155401""","=""0.000014""","=""""","=""64350000""","=""""","=""1.66e+06""","=""1.20e-01""","=""1.22e-03""","=""-0.62""",,"=""[1016980]""","=""(65366800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.156838""","=""0.000015""","=""""","=""63760000""","=""""","=""8.98e+04""","=""3.30e-03""","=""3.40e-05""","=""-2.18""",,"=""[1016980]""","=""(64777000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4s""","=""2S""","=""1/2""",2,2,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.164032""","=""0.000016""","=""""","=""60964000""","=""""","=""1.82e+06""","=""1.10e-01""","=""2.36e-03""","=""-0.36""",,"=""[4535880]""","=""(65499700)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.164390""","=""0.000016""","=""""","=""60831000""","=""""","=""2.83e+05""","=""1.14e-02""","=""2.47e-04""","=""-1.34""",,"=""[4535880]""","=""(65366800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.166000""","=""0.000017""","=""""","=""60241000""","=""""","=""2.33e+05""","=""4.79e-03""","=""1.05e-04""","=""-1.72""",,"=""[4535880]""","=""(64777000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4s""","=""2S""","=""1/2""",4,2,,"=""T5593""","=""""",
Ba,47,"=""""","=""""","=""0.17527""","=""0.00006""","=""""","=""57056000""","=""""","=""8.2e+05""","=""1.13e-01""","=""6.5e-04""","=""-0.95""",,"=""0""","=""57055800""","=""2p6""","=""1S""","=""0""","=""2s.2p6.4p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""T5795""","=""""",
Ba,47,"=""""","=""""","=""0.17636""","=""0.00006""","=""""","=""56701000""","=""""","=""4.0e+05""","=""5.6e-02""","=""3.2e-04""","=""-1.25""",,"=""0""","=""56700800""","=""2p6""","=""1S""","=""0""","=""2s.2p6.4p""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""""",
Ba,47,"=""""","=""""","=""0.18592""","=""0.00007""","=""""","=""53787000""","=""""","=""5.9e+04""","=""9.2e-03""","=""5.6e-05""","=""-2.04""",,"=""0""","=""53786600""","=""2p6""","=""1S""","=""0""","=""2p5.4s""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""""",
Ba,56,"=""""","=""""","=""0.1916372""","=""0.0000007""","=""""","=""52181940""","=""""","=""5.6864e+06""","=""6.2616e-01""","=""7.9008e-03""","=""0.09771""",AA,"=""(268449880)""","=""(320631821)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ba,56,"=""""","=""""","=""0.1918702""","=""0.0000023""","=""""","=""52118600""","=""""","=""2.0771e+06""","=""2.2927e-01""","=""2.8965e-03""","=""-0.33861""",AA,"=""(268515320)""","=""(320633900)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ba,47,"=""0.193028""","=""0.000010""","=""0.193028""","=""0.000011""","=""0.000000""","=""51806000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""51806000""","=""2p6""","=""1S""","=""0""","=""2p5.4d""","=""(3/2,5/2)*""","=""1""",1,3,,"=""""","=""L11668""",
Ba,56,"=""""","=""""","=""0.196043""","=""0.000004""","=""""","=""51009300""","=""""","=""2.3181e+05""","=""1.3357e-02""","=""1.7241e-04""","=""-1.57327""",AA,"=""(268449880)""","=""(319459200)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ba,56,"=""""","=""""","=""0.196372""","=""0.000003""","=""""","=""50923900""","=""""","=""2.4810e+06""","=""1.4343e-01""","=""1.8545e-03""","=""-0.54233""",AA,"=""(268515320)""","=""(319439200)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ba,47,"=""""","=""""","=""0.19755""","=""0.00008""","=""""","=""50620000""","=""""","=""1.2e+05""","=""2.1e-02""","=""1.4e-04""","=""-1.7""",,"=""0""","=""50619600""","=""2p6""","=""1S""","=""0""","=""2p5.4s""","=""(3/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""""",
Ba,54,"=""""","=""""","=""0.202018""","=""0.000024""","=""""","=""49501000""","=""""","=""1.82e+06""","=""2.22e-01""","=""2.94e-03""","=""-0.35""",,"=""0""","=""49500600""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.20588""","=""0.00003""","=""""","=""48571000""","=""""","=""4.91e+06""","=""6.21e-01""","=""8.39e-03""","=""0.09""",,"=""[1016980]""","=""(49587800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Ba,54,"=""""","=""""","=""0.20637""","=""0.00003""","=""""","=""48456000""","=""""","=""2.14e+06""","=""1.36e-01""","=""1.85e-03""","=""-0.57""",,"=""0""","=""48455700""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Ba,56,"=""""","=""""","=""0.2060666""","=""0.0000008""","=""""","=""48528000""","=""""","=""6.3152e+06""","=""6.0304e-01""","=""1.6364e-02""","=""0.38241""",AA,"=""(272469948)""","=""(320997951)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ba,56,"=""""","=""""","=""0.2076331""","=""0.0000008""","=""""","=""48161870""","=""""","=""1.0483e+06""","=""6.7752e-02""","=""1.8525e-03""","=""-0.56701""",AA,"=""(272469948)""","=""(320631821)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ba,54,"=""""","=""""","=""0.21204""","=""0.00003""","=""""","=""47160000""","=""""","=""2.25e+05""","=""1.51e-02""","=""2.11e-04""","=""-1.52""",,"=""[1016980]""","=""(48176900)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",2,2,,"=""T6659""","=""""",
Ba,56,"=""""","=""""","=""0.212815""","=""0.000005""","=""""","=""46989300""","=""""","=""6.3179e+05""","=""2.1449e-02""","=""6.0109e-04""","=""-1.06653""",AA,"=""(272469948)""","=""(319459200)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ba,50,"=""0.216061""","=""""","=""0.21606""","=""0.00009""","="" 0.00000""","=""46283200""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""46283200""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""(2s.2p2<1/2>.2p<3/2>).3p<3/2>""","=""""","=""1/2""",4,2,,"=""""","=""L10899""",
Ba,50,"=""0.216061""","=""""","=""0.21606""","=""0.00009""","="" 0.00000""","=""46283200""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""46283200""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""(2s.2p2<1/2>.2p<3/2>).3p<3/2>""","=""""","=""5/2""",4,6,,"=""""","=""L10899""",
Ba,49,"=""0.217442""","=""0.00004""","=""0.21744""","=""0.00004""","=""0.00000""","=""45989300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45989300""","=""2s2.(2p2<1/2>.2p2<3/2>)""","=""(0,2)""","=""2""","=""(2s.2p2<1/2>.2p2<3/2>).3p<3/2>""","=""*""","=""3""",5,7,,"=""""","=""L10899""",
Ba,49,"=""0.219236""","=""0.00004""","=""0.21924""","=""0.00004""","="" 0.00000""","=""45612900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45612900""","=""2s2.(2p2<1/2>.2p2<3/2>)""","=""(0,2)""","=""2""","=""(2s.2p2<1/2>.2p2<3/2>).3p<3/2>""","=""*""","=""2""",5,5,,"=""""","=""L10899""",
Ba,54,"=""""","=""""","=""0.22043""","=""0.00003""","=""""","=""45366000""","=""""","=""5.58e+06""","=""6.06e-01""","=""1.75e-02""","=""0.38""",,"=""[4535880]""","=""(49902200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Ba,50,"=""0.220174""","=""0.00004""","=""0.22017""","=""0.00004""","="" 0.00000""","=""45418600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45418600""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""2s2.(2p<1/2>.2p<3/2>).3d<3/2>""","=""h""","=""1/2""",4,2,,"=""""","=""L10899""",
Ba,50,"=""0.220411""","=""""","=""0.22041""","=""0.00010""","=""0.00000""","=""45369800""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45369800""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""2s2.(2p<1/2>.2p<3/2>).3d<3/2>""","=""f""","=""5/2""",4,6,,"=""""","=""L10899""",
Ba,50,"=""0.220411""","=""""","=""0.22041""","=""0.00010""","=""0.00000""","=""45369800""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45369800""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""2s2.(2p<1/2>.2p<3/2>).3d<3/2>""","=""e""","=""3/2""",4,4,,"=""""","=""L10899""",
Ba,50,"=""0.221216""","=""""","=""0.22122""","=""0.00010""","=""0.00000""","=""45204700""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45204700""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""(2s.2p2<1/2>.2p<3/2>).3p""","=""(2,1/2)""","=""5/2""",4,6,,"=""""","=""L10899""",
Ba,50,"=""0.221216""","=""""","=""0.22122""","=""0.00010""","=""0.00000""","=""45204700""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45204700""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""(2s.2p2<1/2>.2p<3/2>).3p<1/2>""","=""""","=""3/2""",4,4,,"=""""","=""L10899""",
Ba,54,"=""""","=""""","=""0.22197""","=""0.00003""","=""""","=""45052000""","=""""","=""8.47e+05""","=""6.22e-02""","=""1.81e-03""","=""-0.60""",,"=""[4535880]""","=""(49587800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Ba,50,"=""0.221625""","=""""","=""0.22162""","=""0.00010""","=""0.00000""","=""45121200""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45121300""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""2s2.(2p<1/2>.2p<3/2>).3d<3/2>""","=""d""","=""5/2""",4,6,,"=""""","=""L10899""",
Ba,50,"=""0.221625""","=""""","=""0.22162""","=""0.00010""","=""0.00000""","=""45121200""","=""bl*""","=""""","=""""","=""""","=""""",,"=""0""","=""45121300""","=""2s2.2p2<1/2>.2p<3/2>""","=""(0,3/2)*""","=""3/2""","=""2s2.(2p<1/2>.2p<3/2>).3d<3/2>""","=""c""","=""3/2""",4,4,,"=""""","=""L10899""",
Ba,48,"=""0.223155""","=""0.00004""","=""0.22316""","=""0.00004""","="" 0.00000""","=""44811900""","=""bl""","=""""","=""""","=""""","=""""",,"=""0""","=""44811900""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p<3/2>""","=""""","=""5/2""",4,6,,"=""""","=""L10899""",
