element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
K,19,"=""""","=""""","=""0.335210554""","=""0.000000006""","=""""","=""29831996.3""","=""""","=""8.1824e+05""","=""1.3784e-01""","=""3.0423e-03""","=""-0.55960""",AA,"=""0.0""","=""(29831996.26)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
K,18,"=""0.353195""","=""0.000012""","=""0.35318486""","=""0.00000003""","=""0.000010""","=""28313000""","=""""","=""1.33e+06""","=""7.46e-01""","=""8.68e-03""","=""-0.127""",,"=""0.0""","=""(28313784.1)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T6910""","=""L10223""",
K,17,"=""0.35360""","=""0.00005""","=""0.35354""","=""0.00013""","=""0.00006""","=""28280500""","=""*""","=""""","=""""","=""""","=""""",,"=""4777600""","=""33063000""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2,3/2""",2,6,,"=""""","=""L2560c7""",
K,17,"=""0.35360""","=""0.00005""","=""0.35363""","=""0.00013""","=""-0.00003""","=""28280500""","=""*""","=""""","=""""","=""""","=""""",,"=""4784900""","=""33063000""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.(1P*).3p""","=""2P""","=""1/2,3/2""",4,6,,"=""""","=""L2560c7""",
K,17,"=""0.35418""","=""0.00007""","=""0.3542181""","=""0.0000019""","=""-0.00004""","=""28234000""","=""""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28504680)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,18,"=""0.354595""","=""0.000005""","=""0.35459579""","=""0.00000003""","=""-0.000001""","=""28201200""","=""""","=""4.91e+00""","=""4.63e-06""","=""5.40e-08""","=""-5.33""",,"=""0.0""","=""(28201124.8)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,,"=""T6910""","=""L6608""",
K,17,"=""0.35463""","=""0.00007""","=""0.3546269""","=""0.0000019""","=""0.00000""","=""28199000""","=""""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28504680)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L22456,L2560c164""",
K,18,"=""""","=""""","=""0.35485554""","=""0.00000003""","=""""","=""28180482""","=""""","=""5.91e+00""","=""1.12e-06""","=""""","=""-5.95""",,"=""0.0""","=""(28180481.5)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""1S""","=""0""",1,1,2P,"=""T5355""","=""""",
K,17,"=""0.35491""","=""0.00007""","=""0.3547620""","=""0.0000016""","=""0.00015""","=""28176000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""0""","=""28187910""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35491""","=""0.00007""","=""0.3548489""","=""0.0000018""","=""0.00006""","=""28176000""","=""13g*""","=""""","=""""","=""""","=""""",,"=""0""","=""28181010""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,18,"=""0.354950""","=""0.000005""","=""0.35495312""","=""0.00000003""","=""-0.000003""","=""28173000""","=""""","=""2.98e+04""","=""1.69e-02""","=""1.97e-04""","=""-1.77""",,"=""0.0""","=""(28172734.3)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""L6608""",
K,17,"=""""","=""""","=""0.3558762""","=""0.0000014""","=""""","=""28099660""","=""""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28373150)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""""",
K,17,"=""0.35621""","=""0.00011""","=""0.3559147""","=""0.0000015""","=""0.00030""","=""28073000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""28096620""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35621""","=""0.00011""","=""0.3561335""","=""0.0000015""","=""0.00008""","=""28073000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""28079360""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35621""","=""0.00011""","=""0.3562888""","=""0.0000014""","=""-0.00008""","=""28073000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28373150)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35621""","=""0.00011""","=""0.3562980""","=""0.0000014""","=""-0.00009""","=""28073000""","=""*""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28339880)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35664""","=""0.00007""","=""0.3566320""","=""0.0000017""","=""0.00001""","=""28040000""","=""""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28313600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""""","=""""","=""0.3567116""","=""0.0000014""","=""""","=""28033850""","=""""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28339880)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
K,17,"=""0.35702""","=""0.00007""","=""0.3570162""","=""0.0000017""","=""0.00000""","=""28010000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28315960)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35702""","=""0.00007""","=""0.3570463""","=""0.0000017""","=""-0.00003""","=""28010000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28313600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
K,18,"=""0.357040""","=""0.000005""","=""0.35707247""","=""0.00000003""","=""-0.000032""","=""28008100""","=""""","=""8.34e-02""","=""4.78e-08""","=""4.22e-05""","=""-7.32""",,"=""0.0""","=""(28005519.7)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T6910""","=""L6608""",
K,17,"=""""","=""""","=""0.3581930""","=""0.0000013""","=""""","=""27917910""","=""""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28191400)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
K,17,"=""""","=""""","=""0.3585299""","=""0.0000015""","=""""","=""27891680""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""27891680""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
K,17,"=""0.35887""","=""0.00016""","=""0.3583929""","=""0.0000013""","=""0.00048""","=""27865000""","=""*""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28175830)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3585809""","=""0.0000013""","=""0.00029""","=""27865000""","=""*""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(28161200)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3586110""","=""0.0000013""","=""0.00026""","=""27865000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28191400)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3588107""","=""0.0000015""","=""0.00006""","=""27865000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""27869850""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3588113""","=""0.0000013""","=""0.00006""","=""27865000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28175830)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3589225""","=""0.0000015""","=""-0.00005""","=""27865000""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""27861170""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""L22456,L2560c164""",
K,17,"=""0.35887""","=""0.00016""","=""0.3589998""","=""0.0000013""","=""-0.00013""","=""27865000""","=""*""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(28161200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L22456,L2560c164""",
K,17,"=""""","=""""","=""0.363373""","=""0.000003""","=""""","=""27519920""","=""""","=""""","=""""","=""""","=""""",,"=""[273488]""","=""(27793410)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
K,17,"=""""","=""""","=""0.363803""","=""0.000003""","=""""","=""27487380""","=""""","=""""","=""""","=""""","=""""",,"=""[306028]""","=""(27793410)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
K,19,"=""""","=""""","=""1.09249297""","=""0.00000005""","=""""","=""9153377.0""","=""""","=""2.0155e+02""","=""3.6064e-04""","=""2.5942e-05""","=""-3.14190""",AA,"=""(29831996.26)""","=""(38985373.26)""","=""2p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.09268089""","=""0.00000005""","=""""","=""9151802.8""","=""""","=""2.3607e+03""","=""4.2256e-03""","=""3.0401e-04""","=""-2.07308""",AA,"=""(29833533.9)""","=""(38985336.71)""","=""2s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.09828603""","=""0.00000005""","=""""","=""9105096.3""","=""""","=""4.1782e+02""","=""3.7779e-04""","=""5.4638e-05""","=""-2.82069""",AA,"=""(29880277.00)""","=""(38985373.26)""","=""2p""","=""2P*""","=""3/2""","=""7s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.12862459""","=""0.00000006""","=""""","=""8860342.1""","=""""","=""3.2310e+02""","=""6.1702e-04""","=""4.5852e-05""","=""-2.90867""",AA,"=""(29831996.26)""","=""(38692338.35)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.12882787""","=""0.00000006""","=""""","=""8858746.5""","=""""","=""3.7572e+03""","=""7.1776e-03""","=""5.3347e-04""","=""-1.84299""",AA,"=""(29833533.9)""","=""(38692280.42)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.13480826""","=""0.00000006""","=""""","=""8812061.4""","=""""","=""6.6990e+02""","=""6.4667e-04""","=""9.6636e-05""","=""-2.58726""",AA,"=""(29880277.00)""","=""(38692338.35)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.19373393""","=""0.00000006""","=""""","=""8377076.1""","=""""","=""1.0396e+04""","=""4.4421e-02""","=""3.4914e-03""","=""-1.05138""",AA,"=""(29831996.26)""","=""(38209072.35)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.19395229""","=""0.00000006""","=""""","=""8375544.0""","=""""","=""6.4553e+03""","=""2.7592e-02""","=""2.1691e-03""","=""-1.25819""",AA,"=""(29833533.9)""","=""(38209077.93)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.19415913""","=""0.00000008""","=""""","=""8374093.3""","=""""","=""5.6674e+02""","=""1.2116e-03""","=""9.5264e-05""","=""-2.61561""",AA,"=""(29831996.26)""","=""(38206089.6)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.19439270""","=""0.00000007""","=""""","=""8372455.7""","=""""","=""6.5105e+03""","=""1.3924e-02""","=""1.0950e-03""","=""-1.55520""",AA,"=""(29833533.9)""","=""(38205989.6)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.20050657""","=""0.00000006""","=""""","=""8329816.9""","=""""","=""1.2296e+04""","=""3.9851e-02""","=""6.3000e-03""","=""-0.79750""",AA,"=""(29880277.00)""","=""(38210093.94)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.20065383""","=""0.00000006""","=""""","=""8328795.4""","=""""","=""2.0388e+03""","=""4.4062e-03""","=""6.9666e-04""","=""-1.75387""",AA,"=""(29880277.00)""","=""(38209072.35)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.20108396""","=""0.00000008""","=""""","=""8325812.6""","=""""","=""1.1753e+03""","=""1.2709e-03""","=""2.0102e-04""","=""-2.29381""",AA,"=""(29880277.00)""","=""(38206089.6)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.33615605""","=""0.00000007""","=""""","=""7484155.8""","=""""","=""2.2716e+04""","=""1.2160e-01""","=""1.0698e-02""","=""-0.61404""",AA,"=""(29831996.26)""","=""(37316152.02)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.33642872""","=""0.00000009""","=""""","=""7482628.8""","=""""","=""1.2597e+04""","=""6.7459e-02""","=""5.9360e-03""","=""-0.86993""",AA,"=""(29833533.9)""","=""(37316162.7)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.33719745""","=""0.00000016""","=""""","=""7478327.1""","=""""","=""1.1345e+03""","=""3.0412e-03""","=""2.6776e-04""","=""-2.21592""",AA,"=""(29831996.26)""","=""(37310323.4)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.33750734""","=""0.00000013""","=""""","=""7476594.5""","=""""","=""1.2738e+04""","=""3.4162e-02""","=""3.0085e-03""","=""-1.16543""",AA,"=""(29833533.9)""","=""(37310128.4)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.34447089""","=""0.00000007""","=""""","=""7437870.2""","=""""","=""2.6905e+04""","=""1.0937e-01""","=""1.9363e-02""","=""-0.35906""",AA,"=""(29880277.00)""","=""(37318147.22)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.34483164""","=""0.00000007""","=""""","=""7435875.0""","=""""","=""4.4673e+03""","=""1.2113e-02""","=""2.1451e-03""","=""-1.31470""",AA,"=""(29880277.00)""","=""(37316152.02)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.34588662""","=""0.00000016""","=""""","=""7430046.4""","=""""","=""2.3542e+03""","=""3.1966e-03""","=""5.6655e-04""","=""-1.89325""",AA,"=""(29880277.00)""","=""(37310323.4)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
K,17,"=""1.4715""","=""0.0003""","=""1.4715""","=""0.0004""","=""0.0000""","=""6795800""","=""""","=""7.01e+03""","=""4.55e-02""","=""4.41e-03""","=""-1.04""",,"=""[273488]""","=""7069300""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""L3840""",
K,17,"=""1.4776""","=""0.0003""","=""1.4776""","=""0.0004""","=""0.0000""","=""6767700""","=""*""","=""8.35e+03""","=""4.10e-02""","=""7.98e-03""","=""-0.79""",,"=""[306028]""","=""7073800""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""L3840""",
K,17,"=""1.4776""","=""0.0003""","=""1.4786""","=""0.0004""","=""-0.0010""","=""6767700""","=""*""","=""1.4e+03""","=""4.5e-03""","=""8.8e-04""","=""-1.74""",,"=""[306028]""","=""7069300""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""L3840""",
K,17,"=""1.5755""","=""0.0003""","=""1.5755""","=""0.0003""","=""0.0000""","=""6347200""","=""13p*""","=""8.24e+03""","=""6.13e-02""","=""6.36e-03""","=""-0.91""",,"=""0""","=""6347200""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""L3840""",
K,17,"=""1.5755""","=""0.0003""","=""1.5755""","=""0.0003""","=""0.0000""","=""6347200""","=""13p*""","=""8.33e+03""","=""3.10e-02""","=""3.22e-03""","=""-1.21""",,"=""0""","=""6347200""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""L3840""",
K,17,"=""1.6427""","=""0.0003""","=""1.6427""","=""0.0003""","="" 0.0000""","=""6087500""","=""""","=""1.52e+04""","=""1.23e-01""","=""1.33e-02""","=""-0.609""",,"=""[273488]""","=""6361000""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""L3840""",
K,17,"=""1.6497""","=""0.0003""","=""1.6497""","=""0.0003""","="" 0.0000""","=""6061700""","=""""","=""1.81e+04""","=""1.11e-01""","=""2.41e-02""","=""-0.353""",,"=""[306028]""","=""6367700""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""L3840""",
K,19,"=""""","=""""","=""1.80014751""","=""0.00000013""","=""""","=""5555100.3""","=""""","=""7.0853e+04""","=""6.8844e-01""","=""8.1598e-02""","=""0.13889""",AA,"=""(29831996.26)""","=""(35387096.57)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
K,19,"=""""","=""""","=""1.8006377""","=""0.0000003""","=""""","=""5553587.9""","=""""","=""2.9119e+04""","=""2.8308e-01""","=""3.3562e-02""","=""-0.24706""",AA,"=""(29833533.9)""","=""(35387121.8)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
